#frame_time_stamp time_proc time_total
1225719819.364668 0.016211 0.016285
1225719819.414668 0.015036 0.015110
1225719819.464668 0.016071 0.016146
1225719819.514668 0.015172 0.015246
1225719819.564662 0.016336 0.016411
1225719819.614661 0.015208 0.015283
1225719819.664660 0.016174 0.016252
1225719819.714661 0.017227 0.017302
1225719819.764654 0.016260 0.016335
1225719819.814658 0.017384 0.017461
1225719819.864653 0.015969 0.016045
1225719819.914648 0.015949 0.016034
1225719819.964647 0.016575 0.016652
1225719820.014647 0.015452 0.015529
1225719820.064648 0.016132 0.016210
1225719820.114640 0.015216 0.015293
1225719820.164641 0.016349 0.016426
1225719820.214641 0.014782 0.014908
1225719820.264641 0.016149 0.016226
1225719820.314633 0.017338 0.017415
1225719820.364634 0.016403 0.016479
1225719820.414634 0.017380 0.017457
1225719820.464626 0.016073 0.016153
1225719820.514626 0.015246 0.015323
1225719820.564626 0.016244 0.016321
1225719820.614627 0.015152 0.015230
1225719820.664620 0.016145 0.016223
1225719820.714619 0.015386 0.015463
1225719820.764620 0.016613 0.016691
1225719820.814613 0.017846 0.017925
1225719820.864613 0.016405 0.016484
1225719820.914613 0.017582 0.017660
1225719820.964613 0.016501 0.016579
1225719821.014605 0.015416 0.015493
1225719821.064605 0.016341 0.016420
1225719821.114606 0.015353 0.015432
1225719821.164607 0.016560 0.016638
1225719821.214599 0.015461 0.015540
1225719821.264599 0.016408 0.016489
1225719821.314600 0.015460 0.015538
1225719821.364593 0.016550 0.016629
1225719821.414592 0.017560 0.017639
1225719821.464592 0.016450 0.016531
1225719821.514594 0.015625 0.015706
1225719821.564585 0.016688 0.016767
1225719821.614586 0.015530 0.015611
1225719821.664586 0.016495 0.016576
1225719821.714579 0.015784 0.015864
1225719821.764579 0.014585 0.014664
1225719821.814579 0.015681 0.015760
1225719821.864580 0.016465 0.016546
1225719821.914571 0.015631 0.015710
1225719821.964573 0.016667 0.016746
1225719822.014572 0.017791 0.017872
1225719822.064565 0.016547 0.016628
1225719822.114566 0.015538 0.015616
1225719822.164565 0.016538 0.016616
1225719822.214566 0.015611 0.015691
1225719822.264559 0.016530 0.016610
1225719822.314558 0.015634 0.015713
1225719822.364558 0.016812 0.016892
1225719822.414558 0.015570 0.015650
1225719822.464551 0.016404 0.016485
1225719822.514551 0.015512 0.015590
1225719822.564552 0.016621 0.016700
1225719822.614544 0.015571 0.015650
1225719822.664544 0.016373 0.016453
1225719822.714545 0.015631 0.015710
1225719822.764545 0.016713 0.016795
1225719822.814535 0.015666 0.015746
1225719822.864537 0.016454 0.016534
1225719822.914536 0.015593 0.015672
1225719822.964537 0.016672 0.016753
1225719823.014532 0.015558 0.015636
1225719823.064530 0.016545 0.016624
1225719823.114530 0.015620 0.015699
1225719823.164524 0.016810 0.016890
1225719823.214524 0.015693 0.015772
1225719823.264524 0.016653 0.016733
1225719823.314523 0.015929 0.016007
1225719823.364517 0.014389 0.014467
1225719823.414518 0.015826 0.015905
1225719823.464518 0.016724 0.016804
1225719823.514511 0.015922 0.016001
1225719823.564511 0.017084 0.017164
1225719823.614511 0.015965 0.016045
1225719823.664511 0.016816 0.016896
1225719823.714503 0.015942 0.016021
1225719823.764503 0.016950 0.017030
1225719823.814503 0.015956 0.016035
1225719823.864503 0.016867 0.016947
1225719823.914496 0.016819 0.016905
1225719823.964496 0.017353 0.017435
1225719824.014495 0.016301 0.016386
1225719824.064495 0.017328 0.017412
1225719824.114489 0.016223 0.016304
1225719824.164488 0.017195 0.017278
1225719824.214489 0.016217 0.016298
1225719824.264481 0.017217 0.017303
1225719824.314483 0.016345 0.016426
1225719824.364482 0.017375 0.017458
1225719824.414482 0.016315 0.016398
1225719824.464475 0.017160 0.017243
1225719824.514475 0.016187 0.016270
1225719824.564475 0.017166 0.017248
1225719824.614467 0.016210 0.016292
1225719824.664469 0.017172 0.017254
1225719824.714467 0.016195 0.016277
1225719824.764468 0.017238 0.017319
1225719824.814462 0.016260 0.016344
1225719824.864463 0.017239 0.017325
1225719824.914461 0.016303 0.016386
1225719824.964461 0.014776 0.014860
1225719825.014454 0.016380 0.016462
1225719825.064453 0.017090 0.017174
1225719825.114456 0.016167 0.016252
1225719825.164447 0.020052 0.020491
1225719825.214448 0.016090 0.016228
1225719825.264449 0.017109 0.017197
1225719825.314446 0.016155 0.016239
1225719825.364441 0.017253 0.017340
1225719825.414442 0.016165 0.016250
1225719825.464440 0.017068 0.017158
1225719825.514441 0.016242 0.016328
1225719825.564433 0.017472 0.017562
1225719825.614434 0.016355 0.016443
1225719825.664434 0.017381 0.017470
1225719825.714426 0.016445 0.016533
1225719825.764426 0.017545 0.017631
1225719825.814426 0.012528 0.012654
1225719825.864427 0.017397 0.017483
1225719825.914418 0.016391 0.016476
1225719825.964418 0.017534 0.017619
1225719826.014419 0.016378 0.016467
1225719826.064419 0.017337 0.017425
1225719826.114411 0.016461 0.016546
1225719826.164410 0.017544 0.017630
1225719826.214411 0.011999 0.012118
1225719826.264411 0.017325 0.017412
1225719826.314405 0.016582 0.016671
1225719826.364405 0.017795 0.017879
1225719826.414404 0.016656 0.016743
1225719826.464398 0.017451 0.017542
1225719826.514396 0.016535 0.016620
1225719826.564398 0.017480 0.017564
1225719826.614397 0.009427 0.009523
1225719826.664389 0.017577 0.017669
1225719826.714389 0.016627 0.016716
1225719826.764390 0.017738 0.017829
1225719826.814391 0.016790 0.016882
1225719826.864383 0.017735 0.017829
1225719826.914382 0.016771 0.016865
1225719826.964381 0.017650 0.017738
1225719827.014375 0.016638 0.016730
1225719827.064377 0.017400 0.017496
1225719827.114376 0.016611 0.016700
1225719827.164375 0.017779 0.017870
1225719827.214370 0.016723 0.016816
1225719827.264369 0.017685 0.017782
1225719827.314369 0.016705 0.016792
1225719827.364369 0.017729 0.017822
1225719827.414361 0.016789 0.016881
1225719827.464363 0.017654 0.017746
1225719827.514362 0.016848 0.016937
1225719827.564355 0.017907 0.017995
1225719827.614355 0.016795 0.016883
1225719827.664355 0.017713 0.017810
1225719827.714355 0.014200 0.014293
1225719827.764347 0.017877 0.017967
1225719827.814349 0.016609 0.016695
1225719827.864347 0.017447 0.017545
1225719827.914348 0.014047 0.014135
1225719827.964343 0.017739 0.017834
1225719828.014342 0.016617 0.016708
1225719828.064342 0.017432 0.017527
1225719828.114340 0.016635 0.016726
1225719828.164336 0.015618 0.015707
1225719828.214334 0.016810 0.016902
1225719828.264334 0.017612 0.017704
1225719828.314326 0.016799 0.016890
1225719828.364327 0.017716 0.017806
1225719828.414327 0.016696 0.016786
1225719828.464326 0.017716 0.017814
1225719828.514319 0.016633 0.016724
1225719828.564320 0.017579 0.017670
1225719828.614320 0.016524 0.016611
1225719828.664313 0.017408 0.017504
1225719828.714313 0.016530 0.016623
1225719828.764312 0.015445 0.015533
1225719828.814313 0.016553 0.016646
1225719828.864305 0.017313 0.017410
1225719828.914307 0.016511 0.016602
1225719828.964306 0.017489 0.017582
1225719829.014305 0.016432 0.016521
1225719829.064299 0.017296 0.017394
1225719829.114300 0.016445 0.016535
1225719829.164299 0.017663 0.017757
1225719829.214299 0.016436 0.016529
1225719829.264291 0.017348 0.017446
1225719829.314290 0.016486 0.016581
1225719829.364295 0.015341 0.015436
1225719829.414292 0.016560 0.016652
1225719829.464289 0.017161 0.017257
1225719829.514285 0.016317 0.016408
1225719829.564283 0.017509 0.017611
1225719829.614277 0.016380 0.016474
1225719829.664277 0.017163 0.017265
1225719829.714277 0.016388 0.016480
1225719829.764277 0.014938 0.015031
1225719829.814270 0.016293 0.016386
1225719829.864272 0.017114 0.017212
1225719829.914269 0.016351 0.016448
1225719829.964269 0.015139 0.015231
1225719830.014261 0.016200 0.016294
1225719830.064261 0.017222 0.017322
1225719830.114261 0.016343 0.016438
1225719830.164255 0.017217 0.017312
1225719830.214255 0.016432 0.016526
1225719830.264255 0.017132 0.017233
1225719830.314256 0.016309 0.016403
1225719830.364249 0.015190 0.015281
1225719830.414248 0.016158 0.016255
1225719830.464247 0.014474 0.014579
1225719830.514253 0.016100 0.016197
1225719830.564240 0.015004 0.015097
1225719830.614241 0.016092 0.016185
1225719830.664243 0.016844 0.016941
1225719830.714243 0.016036 0.016128
1225719830.764235 0.017270 0.017364
1225719830.814234 0.016099 0.016185
1225719830.864234 0.016734 0.016825
1225719830.914225 0.015640 0.015721
1225719830.964225 0.014744 0.014824
1225719831.014226 0.015798 0.015879
1225719831.064227 0.014563 0.014646
1225719831.114220 0.015696 0.015777
1225719831.164220 0.014663 0.014744
1225719831.214218 0.015703 0.015783
1225719831.264219 0.016748 0.016835
1225719831.314214 0.015680 0.015762
1225719831.364210 0.014637 0.014718
1225719831.414211 0.015761 0.015840
1225719831.464211 0.016741 0.016823
1225719831.514205 0.015765 0.015846
1225719831.564206 0.014806 0.014884
1225719831.614204 0.015702 0.015783
1225719831.664197 0.015971 0.016054
1225719831.714198 0.015801 0.015881
1225719831.764198 0.014701 0.014779
1225719831.814196 0.015728 0.015805
1225719831.864189 0.016423 0.016506
1225719831.914191 0.017975 0.018059
1225719831.964191 0.014827 0.014913
1225719832.014192 0.015954 0.016035
1225719832.064183 0.016228 0.016313
1225719832.114182 0.015923 0.016004
1225719832.164183 0.014785 0.014864
1225719832.214184 0.015858 0.015939
1225719832.264175 0.016426 0.016508
1225719832.314175 0.015925 0.016005
1225719832.364175 0.014932 0.015012
1225719832.414169 0.015985 0.016066
1225719832.464169 0.016587 0.016674
1225719832.514168 0.015987 0.016069
1225719832.564168 0.014891 0.014972
1225719832.614162 0.015971 0.016050
1225719832.664161 0.016690 0.016821
1225719832.714161 0.013432 0.013533
1225719832.764161 0.014947 0.015029
1225719832.814154 0.016100 0.016182
1225719832.864154 0.016547 0.016638
1225719832.914154 0.016146 0.016229
1225719832.964147 0.015014 0.015096
1225719833.014147 0.016135 0.016216
1225719833.064147 0.016681 0.016767
1225719833.114148 0.016131 0.016212
1225719833.164140 0.015090 0.015173
1225719833.214141 0.013583 0.013664
1225719833.264140 0.016639 0.016730
1225719833.314139 0.016188 0.016270
1225719833.364133 0.015065 0.015146
1225719833.414132 0.016148 0.016228
1225719833.464132 0.013758 0.013842
1225719833.514132 0.016346 0.016429
1225719833.564125 0.015267 0.015348
1225719833.614124 0.016360 0.016448
1225719833.664125 0.016719 0.016810
1225719833.714117 0.016215 0.016298
1225719833.764117 0.015246 0.015328
1225719833.814118 0.016227 0.016307
1225719833.864118 0.016745 0.016831
1225719833.914110 0.016401 0.016482
1225719833.964110 0.015317 0.015406
1225719834.014111 0.016373 0.016453
1225719834.064110 0.014341 0.014428
1225719834.114104 0.016365 0.016449
1225719834.164103 0.015263 0.015344
1225719834.214102 0.016315 0.016396
1225719834.264099 0.016858 0.016943
1225719834.314096 0.016311 0.016392
1225719834.364098 0.015323 0.015405
1225719834.414096 0.016437 0.016519
1225719834.464090 0.016810 0.016901
1225719834.514088 0.016418 0.016503
1225719834.564088 0.015349 0.015432
1225719834.614089 0.016367 0.016449
1225719834.664082 0.014470 0.014556
1225719834.714082 0.016412 0.016496
1225719834.764082 0.015467 0.015560
1225719834.814082 0.016267 0.016353
1225719834.864075 0.017012 0.017103
1225719834.914076 0.016565 0.016652
1225719834.964076 0.015541 0.015626
1225719835.014078 0.016503 0.016586
1225719835.064066 0.016998 0.017091
1225719835.114066 0.016491 0.016579
1225719835.164068 0.015507 0.015590
1225719835.214059 0.016629 0.016721
1225719835.264060 0.014571 0.014666
1225719835.314058 0.016631 0.016719
1225719835.364059 0.015552 0.015634
1225719835.414051 0.016584 0.016666
1225719835.464053 0.017384 0.017472
1225719835.514051 0.016616 0.016707
1225719835.564051 0.015664 0.015760
1225719835.614047 0.016738 0.016826
1225719835.664046 0.014654 0.014750
1225719835.714045 0.016740 0.016831
1225719835.764039 0.015645 0.015730
1225719835.814039 0.016779 0.016862
1225719835.864038 0.014639 0.014725
1225719835.914037 0.016864 0.016951
1225719835.964030 0.015741 0.015825
1225719836.014031 0.016903 0.016993
1225719836.064031 0.014960 0.015057
1225719836.114030 0.016999 0.017088
1225719836.164024 0.015355 0.015440
1225719836.214024 0.016794 0.016878
1225719836.264024 0.014902 0.014994
1225719836.314023 0.016812 0.016897
1225719836.364015 0.015887 0.015971
1225719836.414016 0.016866 0.016959
1225719836.464016 0.015166 0.015263
1225719836.514010 0.016891 0.016982
1225719836.564010 0.015861 0.015949
1225719836.614009 0.016915 0.016997
1225719836.664009 0.015535 0.015624
1225719836.714002 0.017067 0.017152
1225719836.764001 0.015986 0.016072
1225719836.814000 0.017081 0.017165
1225719836.864002 0.015291 0.015383
1225719836.913995 0.017004 0.017092
1225719836.963994 0.016107 0.016191
1225719837.013994 0.016943 0.017029
1225719837.063993 0.015124 0.015211
1225719837.113987 0.017246 0.017335
1225719837.163988 0.016184 0.016269
1225719837.213986 0.021169 0.021637
1225719837.263981 0.017504 0.017905
1225719837.313978 0.017171 0.017473
1225719837.363980 0.016171 0.016274
1225719837.413981 0.017158 0.017245
1225719837.463973 0.015150 0.015241
1225719837.513973 0.017331 0.017429
1225719837.563972 0.016276 0.016375
1225719837.613972 0.017418 0.017505
1225719837.663965 0.015289 0.015377
1225719837.713967 0.017330 0.017422
1225719837.763965 0.016286 0.016370
1225719837.813965 0.017426 0.017509
1225719837.863958 0.015254 0.015346
1225719837.913957 0.017319 0.017405
1225719837.963958 0.016342 0.016431
1225719838.013950 0.015252 0.015341
1225719838.063950 0.015811 0.015905
1225719838.113949 0.017314 0.017405
1225719838.163950 0.016388 0.016483
1225719838.213943 0.017519 0.017607
1225719838.263943 0.015276 0.015367
1225719838.313943 0.017371 0.017462
1225719838.363943 0.016375 0.016462
1225719838.413936 0.017597 0.017682
1225719838.463936 0.015840 0.015937
1225719838.513936 0.017422 0.017515
1225719838.563934 0.016495 0.016582
1225719838.613929 0.015501 0.015588
1225719838.663928 0.015535 0.015627
1225719838.713928 0.017690 0.017779
1225719838.763922 0.016655 0.016746
1225719838.813923 0.017596 0.017686
1225719838.863922 0.015567 0.015665
1225719838.913924 0.017703 0.017802
1225719838.963914 0.016557 0.016646
1225719839.013912 0.017784 0.017870
1225719839.063914 0.015643 0.015744
1225719839.113907 0.015646 0.015739
1225719839.163906 0.016768 0.016860
1225719839.213910 0.015630 0.015718
1225719839.263907 0.016240 0.016350
1225719839.313900 0.017789 0.017896
1225719839.363900 0.016899 0.016992
1225719839.413900 0.017893 0.017993
1225719839.463897 0.015776 0.015877
1225719839.513892 0.018052 0.018148
1225719839.563892 0.016919 0.017015
1225719839.613892 0.015824 0.015913
1225719839.663893 0.016326 0.016429
1225719839.713885 0.015870 0.015967
1225719839.763886 0.016961 0.017053
1225719839.813885 0.015918 0.016013
1225719839.863878 0.016091 0.016189
1225719839.913878 0.018090 0.018183
1225719839.963877 0.017047 0.017141
1225719840.013878 0.018065 0.018163
1225719840.063871 0.016008 0.016112
1225719840.113870 0.018042 0.018142
1225719840.163871 0.017053 0.017143
1225719840.213870 0.016005 0.016096
1225719840.263863 0.016009 0.016108
1225719840.313862 0.016059 0.016153
1225719840.363862 0.017182 0.017279
1225719840.413862 0.016116 0.016212
1225719840.463856 0.016718 0.016828
1225719840.513855 0.018177 0.018293
1225719840.563857 0.017130 0.017235
1225719840.613850 0.018347 0.018458
1225719840.663849 0.016120 0.016221
1225719840.713848 0.016163 0.016260
1225719840.763848 0.017267 0.017371
1225719840.813840 0.016143 0.016233
1225719840.863840 0.016730 0.016831
1225719840.913839 0.016242 0.016350
1225719840.963840 0.017316 0.017409
1225719841.013834 0.018305 0.018405
1225719841.063834 0.016753 0.016858
1225719841.113832 0.018561 0.018661
1225719841.163833 0.017492 0.017585
1225719841.213826 0.016342 0.016433
1225719841.263825 0.016788 0.016882
1225719841.313824 0.016364 0.016458
1225719841.363818 0.017408 0.017501
1225719841.413817 0.016393 0.016482
1225719841.463818 0.016817 0.016907
1225719841.513818 0.016457 0.016552
1225719841.563810 0.017698 0.017789
1225719841.613810 0.018715 0.018812
1225719841.663810 0.017031 0.017135
1225719841.713809 0.018699 0.018798
1225719841.763803 0.017580 0.017672
1225719841.813802 0.016544 0.016639
1225719841.863802 0.017034 0.017138
1225719841.913804 0.016526 0.016637
1225719841.963795 0.017684 0.017792
1225719842.013796 0.016570 0.016669
1225719842.063795 0.017137 0.017236
1225719842.113788 0.016682 0.016778
1225719842.163787 0.017707 0.017798
1225719842.213788 0.018895 0.018983
1225719842.263788 0.017055 0.017149
1225719842.313781 0.016668 0.016762
1225719842.363781 0.017794 0.017885
1225719842.413781 0.016786 0.016877
1225719842.463781 0.017209 0.017305
1225719842.513773 0.016800 0.016901
1225719842.563774 0.017917 0.018012
1225719842.613773 0.016837 0.016940
1225719842.663773 0.017347 0.017444
1225719842.713765 0.016754 0.016848
1225719842.763766 0.017915 0.018020
1225719842.813766 0.016837 0.016930
1225719842.863765 0.017275 0.017379
1225719842.913759 0.016843 0.016942
1225719842.963758 0.017995 0.018094
1225719843.013757 0.016988 0.017090
1225719843.063751 0.017380 0.017484
1225719843.113751 0.016915 0.017015
1225719843.163752 0.018074 0.018170
1225719843.213751 0.016969 0.017058
1225719843.263745 0.017393 0.017493
1225719843.313743 0.017025 0.017124
1225719843.363744 0.018083 0.018178
1225719843.413743 0.017136 0.017234
1225719843.463736 0.017463 0.017563
1225719843.513734 0.017074 0.017171
1225719843.563735 0.018262 0.018356
1225719843.613735 0.017183 0.017282
1225719843.663729 0.017544 0.017648
1225719843.713728 0.017139 0.017240
1225719843.763728 0.018253 0.018354
1225719843.813721 0.017212 0.017309
1225719843.863721 0.017720 0.017836
1225719843.913721 0.017241 0.017345
1225719843.963720 0.018409 0.018515
1225719844.013714 0.017367 0.017479
1225719844.063713 0.017849 0.017959
1225719844.113714 0.017355 0.017461
1225719844.163713 0.018406 0.018513
1225719844.213706 0.017408 0.017515
1225719844.263706 0.017861 0.017977
1225719844.313706 0.017445 0.017553
1225719844.363707 0.018527 0.018632
1225719844.413699 0.017383 0.017485
1225719844.463698 0.017921 0.018036
1225719844.513698 0.017467 0.017590
1225719844.563698 0.018554 0.018674
1225719844.613691 0.017540 0.017659
1225719844.663691 0.018004 0.018114
1225719844.713691 0.017538 0.017643
1225719844.763684 0.018764 0.018890
1225719844.813685 0.017636 0.017744
1225719844.863683 0.018001 0.018112
1225719844.913688 0.017599 0.017723
1225719844.963677 0.018793 0.018919
1225719845.013677 0.017559 0.017675
1225719845.063676 0.018052 0.018176
1225719845.113675 0.017667 0.017772
1225719845.163669 0.018876 0.018996
1225719845.213669 0.017769 0.017882
1225719845.263669 0.018163 0.018281
1225719845.313668 0.017735 0.017839
1225719845.363660 0.018647 0.018760
1225719845.413661 0.017831 0.017941
1225719845.463661 0.018314 0.018416
1225719845.513655 0.017856 0.017958
1225719845.563654 0.018874 0.018972
1225719845.613653 0.017805 0.017896
1225719845.663653 0.018328 0.018433
1225719845.713646 0.017921 0.018023
1225719845.763645 0.018954 0.019066
1225719845.813645 0.017893 0.017990
1225719845.863645 0.018375 0.018490
1225719845.913640 0.018099 0.018218
1225719845.963638 0.019046 0.019149
1225719846.013638 0.017491 0.017593
1225719846.063637 0.018405 0.018514
1225719846.113630 0.018049 0.018158
1225719846.163631 0.019167 0.019272
1225719846.213630 0.018029 0.018147
1225719846.263631 0.018586 0.018699
1225719846.313623 0.018115 0.018220
1225719846.363623 0.019284 0.019391
1225719846.413624 0.018193 0.018294
1225719846.463616 0.018697 0.018804
1225719846.513615 0.018173 0.018278
1225719846.563616 0.019331 0.019432
1225719846.613616 0.018207 0.018305
1225719846.663608 0.018136 0.018240
1225719846.713611 0.018204 0.018309
1225719846.763609 0.019480 0.019593
1225719846.813607 0.018327 0.018433
1225719846.863601 0.018944 0.019058
1225719846.913601 0.018431 0.018541
1225719846.963601 0.019546 0.019655
1225719847.013600 0.018405 0.018510
1225719847.063594 0.018848 0.018957
1225719847.113593 0.018462 0.018571
1225719847.163594 0.019514 0.019628
1225719847.213586 0.018531 0.018638
1225719847.263586 0.018986 0.019101
1225719847.313586 0.018535 0.018647
1225719847.363586 0.019559 0.019674
1225719847.413579 0.018455 0.018558
1225719847.463578 0.018942 0.019049
1225719847.513579 0.018564 0.018680
1225719847.563578 0.019792 0.019912
1225719847.613571 0.018489 0.018594
1225719847.663570 0.019018 0.019129
1225719847.713570 0.018542 0.018649
1225719847.763571 0.019743 0.019847
1225719847.813564 0.018638 0.018753
1225719847.863563 0.019158 0.019278
1225719847.913564 0.023880 0.024008
1225719847.963563 0.021586 0.021704
1225719848.013555 0.020584 0.020698
1225719848.063555 0.021429 0.021552
1225719848.113555 0.020558 0.020668
1225719848.163547 0.021550 0.021661
1225719848.213549 0.020545 0.020652
1225719848.263549 0.021341 0.021454
1225719848.313549 0.020747 0.020859
1225719848.363542 0.021741 0.021846
1225719848.413540 0.020777 0.020886
1225719848.463540 0.021468 0.021583
1225719848.513540 0.020654 0.020766
1225719848.563538 0.021712 0.021821
1225719848.613534 0.020691 0.020797
1225719848.663534 0.021711 0.021828
1225719848.713526 0.020849 0.020962
1225719848.763526 0.019828 0.019948
1225719848.813526 0.020943 0.021057
1225719848.863528 0.021673 0.021795
1225719848.913518 0.021454 0.021592
1225719848.963544 0.022449 0.022585
1225719849.013519 0.020890 0.021024
1225719849.063519 0.021288 0.021422
1225719849.113512 0.019191 0.019326
1225719849.163511 0.020384 0.020514
1225719849.213510 0.019167 0.019278
1225719849.263511 0.019881 0.020003
1225719849.313504 0.019217 0.019330
1225719849.363503 0.020219 0.020337
1225719849.413504 0.019205 0.019316
1225719849.463496 0.019753 0.019868
1225719849.513496 0.019334 0.019448
1225719849.563497 0.018151 0.018276
1225719849.613497 0.019234 0.019343
1225719849.663490 0.019743 0.019860
1225719849.713490 0.019327 0.019435
1225719849.763489 0.020575 0.020683
1225719849.813489 0.019417 0.019527
1225719849.863481 0.019989 0.020110
1225719849.913481 0.019524 0.019640
1225719849.963483 0.020646 0.020762
1225719850.013484 0.019388 0.019503
1225719850.063473 0.019990 0.020111
1225719850.113473 0.019582 0.019702
1225719850.163473 0.018511 0.018630
1225719850.213467 0.019593 0.019709
1225719850.263467 0.020009 0.020128
1225719850.313465 0.019693 0.019808
1225719850.363465 0.020808 0.020927
1225719850.413458 0.019733 0.019852
1225719850.463460 0.020251 0.020378
1225719850.513459 0.019816 0.019938
1225719850.563457 0.018758 0.018875
1225719850.613450 0.019814 0.019947
1225719850.663451 0.020339 0.020461
1225719850.713451 0.020070 0.020189
1225719850.763451 0.018944 0.019074
1225719850.813443 0.019872 0.019989
1225719850.863445 0.020346 0.020472
1225719850.913444 0.019680 0.019803
1225719850.963436 0.020738 0.020855
1225719851.013436 0.019389 0.019504
1225719851.063435 0.020058 0.020192
1225719851.113436 0.019617 0.019735
1225719851.163428 0.018431 0.018543
1225719851.213430 0.019365 0.019478
1225719851.263430 0.019743 0.019862
1225719851.313421 0.017128 0.017243
1225719851.363421 0.018181 0.018291
1225719851.413423 0.019223 0.019334
1225719851.463422 0.019867 0.019984
1225719851.513415 0.019284 0.019397
1225719851.563416 0.020540 0.020652
1225719851.613413 0.019416 0.019525
1225719851.663414 0.018853 0.018971
1225719851.713406 0.020414 0.020535
1225719851.763406 0.019558 0.019671
1225719851.813407 0.020653 0.020767
1225719851.863406 0.021360 0.021476
1225719851.913400 0.020959 0.021077
1225719851.963399 0.019845 0.019956
1225719852.013399 0.020727 0.020838
1225719852.063392 0.021124 0.021236
1225719852.113392 0.020722 0.020838
1225719852.163391 0.019533 0.019646
1225719852.213391 0.018516 0.018636
1225719852.263385 0.021419 0.021535
1225719852.313385 0.020799 0.020912
1225719852.363385 0.019821 0.019933
1225719852.413383 0.020913 0.021020
1225719852.463377 0.021499 0.021611
1225719852.513375 0.032913 0.033061
1225719852.563376 0.012909 0.012940
1225719852.613376 0.011840 0.011906
1225719852.663369 0.010540 0.010599
1225719852.713369 0.011642 0.011701
1225719852.763369 0.011842 0.011900
1225719852.813368 0.011590 0.011648
1225719852.863361 0.011426 0.011485
1225719852.913360 0.010994 0.011021
1225719852.963360 0.011683 0.011742
1225719853.013353 0.011251 0.011309
1225719853.063354 0.011882 0.011940
1225719853.113354 0.010546 0.010604
1225719853.163354 0.010742 0.010800
1225719853.213347 0.010870 0.010942
1225719853.263346 0.010828 0.010886
1225719853.313346 0.011028 0.011088
1225719853.363347 0.011700 0.011758
1225719853.413338 0.011092 0.011118
1225719853.463338 0.011165 0.011223
1225719853.513339 0.010336 0.010393
1225719853.563332 0.010889 0.010947
1225719853.613333 0.010338 0.010397
1225719853.663332 0.010197 0.010258
1225719853.713332 0.011035 0.011101
1225719853.763324 0.010409 0.010475
1225719853.813325 0.010430 0.010496
1225719853.863323 0.009986 0.010052
1225719853.913324 0.010183 0.010248
1225719853.963316 0.009691 0.009757
1225719854.013316 0.009477 0.009542
1225719854.063317 0.010815 0.010881
1225719854.113317 0.010607 0.010678
1225719854.163309 0.010197 0.010262
1225719854.213310 0.010049 0.010115
1225719854.263310 0.009909 0.009975
1225719854.313301 0.010613 0.010680
1225719854.363302 0.011654 0.011720
1225719854.413301 0.011093 0.011172
1225719854.463301 0.011401 0.011467
1225719854.513294 0.009716 0.009782
1225719854.563293 0.011234 0.011299
1225719854.613293 0.010928 0.010993
