#frame_time_stamp time_proc time_total
3192918783.993857 0.011798 0.011866
3192918784.026601 0.012351 0.012426
3192918784.059729 0.012103 0.012171
3192918784.092665 0.012865 0.012942
3192918784.125697 0.013960 0.014042
3192918784.158681 0.011897 0.011960
3192918784.191690 0.015343 0.015412
3192918784.224687 0.016016 0.016047
3192918784.257688 0.011116 0.011171
3192918784.290688 0.013622 0.013652
3192918784.323689 0.011866 0.011925
3192918784.356688 0.015680 0.015710
3192918784.389689 0.011877 0.011935
3192918784.422689 0.014208 0.014243
3192918784.455690 0.012630 0.012668
3192918784.488689 0.012076 0.012150
3192918784.521689 0.013135 0.013167
3192918784.554690 0.014160 0.014192
3192918784.587691 0.012196 0.012266
3192918784.620690 0.016016 0.016064
3192918784.653692 0.013205 0.013280
3192918784.686691 0.014649 0.014683
3192918784.719692 0.013757 0.013818
3192918784.752691 0.015732 0.015766
3192918784.785692 0.012854 0.012922
3192918784.818692 0.015761 0.015805
3192918784.851692 0.012922 0.012987
3192918784.884693 0.015774 0.015828
3192918784.917693 0.010467 0.010532
3192918784.950693 0.015030 0.015065
3192918784.983693 0.012943 0.012993
3192918785.016694 0.011393 0.011459
3192918785.049695 0.014679 0.014720
3192918785.082694 0.011442 0.011526
3192918785.115695 0.014079 0.014176
3192918785.148695 0.013705 0.013808
3192918785.181695 0.013562 0.013650
3192918785.214694 0.011450 0.011506
3192918785.247696 0.013733 0.013772
3192918785.280695 0.012706 0.012777
3192918785.313696 0.015389 0.015429
3192918785.346696 0.010612 0.010682
3192918785.379697 0.013445 0.013483
3192918785.412696 0.013079 0.013150
3192918785.445697 0.015239 0.015278
3192918785.478697 0.010660 0.010730
3192918785.511698 0.014658 0.014744
3192918785.544697 0.015261 0.015348
3192918785.577698 0.014706 0.014746
3192918785.610698 0.011841 0.011916
3192918785.643698 0.012989 0.013035
3192918785.676698 0.009721 0.009797
3192918785.709699 0.013534 0.013650
3192918785.742699 0.012976 0.013067
3192918785.775699 0.013086 0.013176
3192918785.808699 0.012449 0.012576
3192918785.841700 0.013698 0.013805
3192918785.874700 0.013093 0.013135
3192918785.907700 0.012323 0.012365
3192918785.940701 0.010918 0.010998
3192918785.973701 0.014663 0.014712
3192918786.006701 0.011421 0.011511
3192918786.039701 0.012501 0.012545
3192918786.072701 0.012975 0.013063
3192918786.105702 0.014234 0.014287
3192918786.138701 0.013064 0.013151
3192918786.171703 0.015295 0.015403
3192918786.204702 0.013952 0.014052
3192918786.237703 0.014224 0.014328
3192918786.270702 0.013210 0.013258
3192918786.303704 0.012557 0.012651
3192918786.336703 0.014485 0.014593
3192918786.369704 0.014472 0.014520
3192918786.402704 0.012572 0.012664
3192918786.435704 0.013962 0.014075
3192918786.468704 0.012363 0.012414
3192918786.501704 0.011750 0.011841
3192918786.534705 0.014422 0.014486
3192918786.567705 0.011934 0.012050
3192918786.600705 0.014256 0.014369
3192918786.633707 0.014600 0.014653
3192918786.666706 0.012081 0.012225
3192918786.699707 0.014515 0.014643
3192918786.732706 0.014281 0.014408
3192918786.765707 0.014279 0.014338
3192918786.798707 0.013619 0.013679
3192918786.831707 0.009941 0.010049
3192918786.864707 0.014973 0.015034
3192918786.897708 0.012093 0.012210
3192918786.930707 0.013776 0.013837
3192918786.963708 0.013305 0.013429
3192918786.996708 0.012477 0.012621
3192918787.029709 0.013668 0.013820
3192918787.062708 0.013693 0.013758
3192918787.095710 0.011945 0.012073
3192918787.128709 0.013958 0.014103
3192918787.161710 0.014176 0.014242
3192918787.194710 0.007925 0.008024
3192918787.227710 0.012497 0.012566
3192918787.260710 0.010975 0.011106
3192918787.293711 0.012138 0.012299
3192918787.326711 0.011714 0.011867
3192918787.359711 0.013532 0.013685
3192918787.392711 0.012427 0.012583
3192918787.425713 0.013425 0.013577
3192918787.458712 0.013251 0.013319
3192918787.491712 0.012126 0.012197
3192918787.524713 0.011461 0.011531
3192918787.557713 0.009478 0.009604
3192918787.590713 0.012692 0.012844
3192918787.623714 0.012876 0.012947
3192918787.656713 0.010213 0.010350
3192918787.689714 0.013098 0.013257
3192918787.722713 0.012777 0.012935
3192918787.755715 0.013514 0.013676
3192918787.788714 0.012230 0.012358
3192918787.821715 0.012643 0.012790
3192918787.854715 0.013007 0.013085
3192918787.887716 0.010013 0.010159
3192918787.920715 0.013344 0.013516
3192918787.953717 0.012569 0.012739
3192918787.986716 0.012699 0.012870
3192918788.019717 0.012915 0.013085
3192918788.052717 0.012383 0.012554
3192918788.085718 0.012273 0.012445
3192918788.118717 0.012296 0.012467
3192918788.151719 0.013140 0.013312
3192918788.184718 0.012767 0.012938
3192918788.217719 0.012569 0.012742
3192918788.250718 0.012771 0.012904
3192918788.283719 0.009329 0.009488
3192918788.316719 0.012100 0.012282
3192918788.349719 0.011442 0.011624
3192918788.382720 0.009728 0.009829
3192918788.415720 0.011013 0.011176
3192918788.448720 0.012773 0.012950
3192918788.481721 0.012172 0.012349
3192918788.514720 0.012194 0.012371
3192918788.547721 0.011549 0.011726
3192918788.580721 0.011875 0.012050
3192918788.613721 0.011226 0.011401
3192918788.646721 0.012488 0.012663
3192918788.679722 0.011679 0.013847
3192918788.712722 0.013315 0.013529
3192918788.745723 0.012037 0.012190
3192918788.778722 0.013192 0.013279
3192918788.811724 0.011238 0.011400
3192918788.844723 0.013226 0.013430
3192918788.877724 0.013852 0.013972
3192918788.910724 0.011301 0.011479
3192918788.943725 0.012123 0.012208
3192918788.976724 0.012942 0.013126
3192918789.009725 0.011271 0.011355
3192918789.042725 0.010892 0.010987
3192918789.075725 0.010565 0.010651
3192918789.108725 0.012289 0.012397
3192918789.141726 0.011490 0.011576
3192918789.174726 0.010981 0.011067
3192918789.207726 0.013408 0.013494
3192918789.240726 0.012429 0.012515
3192918789.273727 0.011975 0.012061
3192918789.306726 0.010936 0.011021
3192918789.339728 0.012967 0.013053
3192918789.372727 0.012221 0.012308
3192918789.405728 0.011478 0.011563
3192918789.438728 0.011559 0.011739
3192918789.471729 0.012716 0.012802
3192918789.504728 0.011421 0.011508
3192918789.537730 0.010847 0.010933
3192918789.570729 0.011388 0.011575
3192918789.603730 0.011804 0.011998
3192918789.636729 0.010805 0.010961
3192918789.669730 0.010276 0.010362
3192918789.702730 0.011843 0.012042
3192918789.735730 0.010495 0.010686
3192918789.768731 0.011138 0.011226
3192918789.801731 0.011876 0.011973
3192918789.834731 0.013909 0.014006
3192918789.867733 0.012966 0.013061
3192918789.900732 0.012571 0.012664
3192918789.933732 0.011512 0.011608
3192918789.966733 0.012811 0.012935
3192918789.999733 0.012613 0.012707
3192918790.032733 0.011056 0.011166
3192918790.065734 0.010595 0.010690
3192918790.098733 0.010656 0.010844
3192918790.131734 0.012664 0.012766
3192918790.164733 0.012691 0.012790
3192918790.197735 0.012501 0.012610
3192918790.230734 0.013366 0.013465
3192918790.263735 0.011359 0.011562
3192918790.296735 0.011751 0.011849
3192918790.329736 0.010890 0.010995
3192918790.362735 0.012790 0.012890
3192918790.395737 0.013629 0.013728
3192918790.428736 0.012092 0.012192
3192918790.461737 0.011320 0.011432
3192918790.494737 0.012738 0.012941
3192918790.527738 0.010385 0.010495
3192918790.560737 0.011428 0.011527
3192918790.593738 0.011050 0.011148
3192918790.626738 0.010765 0.010987
3192918790.659739 0.013008 0.013134
3192918790.692738 0.012809 0.012913
3192918790.725739 0.011862 0.011986
3192918790.758739 0.013596 0.013720
3192918790.791739 0.012602 0.012707
3192918790.824739 0.011525 0.011626
3192918790.857740 0.011613 0.011717
3192918790.890739 0.013316 0.013418
3192918790.923741 0.011304 0.011519
3192918790.956740 0.011976 0.012080
3192918790.989741 0.011617 0.011732
3192918791.022740 0.014726 0.014831
3192918791.055742 0.012948 0.013075
3192918791.088741 0.012169 0.012297
3192918791.121742 0.011881 0.011986
3192918791.154742 0.014517 0.014622
3192918791.187743 0.013263 0.013366
3192918791.220742 0.013635 0.013741
3192918791.253744 0.013906 0.014025
3192918791.286743 0.014767 0.014871
3192918791.319744 0.013671 0.013777
3192918791.352744 0.012597 0.012727
3192918791.385745 0.010433 0.010559
3192918791.418744 0.013674 0.013798
3192918791.451745 0.012077 0.012185
3192918791.484745 0.012569 0.012676
3192918791.517745 0.011789 0.011896
3192918791.550745 0.013753 0.013864
3192918791.583746 0.013921 0.014030
3192918791.616745 0.013055 0.013163
3192918791.649746 0.012387 0.012494
3192918791.682746 0.014892 0.015001
3192918791.715747 0.013849 0.013961
3192918791.748746 0.013110 0.013221
3192918791.781748 0.012775 0.012886
3192918791.814747 0.013815 0.013926
3192918791.847748 0.013216 0.013327
3192918791.880748 0.013225 0.013355
3192918791.913749 0.012108 0.012220
3192918791.946748 0.013491 0.013609
3192918791.979749 0.012686 0.012797
3192918792.012749 0.012347 0.012460
3192918792.045750 0.011284 0.011410
3192918792.078749 0.012957 0.013132
3192918792.111751 0.012498 0.012612
3192918792.144750 0.011715 0.011846
3192918792.177751 0.010840 0.010952
3192918792.210751 0.013853 0.013965
3192918792.243751 0.012546 0.012659
3192918792.276751 0.012658 0.012769
3192918792.309752 0.010878 0.010992
3192918792.342752 0.013480 0.013605
3192918792.375752 0.012647 0.012758
3192918792.408751 0.010456 0.010745
3192918792.441753 0.011346 0.011462
3192918792.474753 0.011957 0.012156
3192918792.507753 0.010890 0.011120
3192918792.540753 0.010592 0.010828
3192918792.573754 0.009066 0.009318
3192918792.606754 0.010000 0.010262
3192918792.639755 0.009190 0.009444
3192918792.672754 0.011052 0.011265
3192918792.705755 0.009647 0.009838
3192918792.738755 0.010265 0.010520
3192918792.771756 0.009219 0.009483
3192918792.804755 0.009678 0.009928
3192918792.837756 0.009825 0.009935
3192918792.870756 0.008172 0.008422
3192918792.903757 0.009067 0.009322
3192918792.936756 0.009013 0.009264
3192918792.969758 0.008021 0.008252
3192918793.002757 0.009291 0.009543
3192918793.035758 0.008203 0.008458
3192918793.068758 0.009324 0.009577
3192918793.101758 0.009821 0.009932
3192918793.134758 0.013083 0.013200
3192918793.167758 0.011958 0.012125
3192918793.200759 0.011556 0.011688
3192918793.233759 0.010537 0.010649
3192918793.266759 0.013582 0.013707
3192918793.299760 0.012981 0.013100
3192918793.332759 0.013718 0.013840
3192918793.365760 0.014141 0.014270
3192918793.398760 0.014093 0.014216
3192918793.431761 0.013529 0.013647
3192918793.464760 0.016827 0.016942
3192918793.497761 0.011052 0.011202
3192918793.530762 0.015396 0.015657
3192918793.563762 0.013577 0.013818
3192918793.596761 0.015137 0.015254
3192918793.629763 0.014139 0.014256
3192918793.662762 0.013205 0.013322
3192918793.695763 0.011620 0.011748
3192918793.728762 0.016061 0.016179
3192918793.761764 0.015108 0.015224
3192918793.794763 0.014947 0.015091
3192918793.827764 0.014545 0.014703
3192918793.860764 0.017044 0.017164
3192918793.893764 0.010053 0.010200
3192918793.926764 0.013848 0.013968
3192918793.959765 0.015956 0.016164
3192918793.992765 0.012832 0.012951
3192918794.025765 0.013881 0.014001
3192918794.058765 0.014497 0.014616
3192918794.091766 0.012488 0.012708
3192918794.124765 0.015922 0.016041
3192918794.157766 0.013408 0.013652
3192918794.190766 0.016248 0.016415
3192918794.223767 0.013396 0.013599
3192918794.256766 0.016102 0.016224
3192918794.289767 0.012692 0.012911
3192918794.322767 0.014381 0.014512
3192918794.355768 0.013121 0.013341
3192918794.388767 0.016574 0.016697
3192918794.421769 0.013949 0.014072
3192918794.454768 0.013848 0.013969
3192918794.487769 0.013497 0.013733
3192918794.520769 0.015400 0.015554
3192918794.553770 0.013280 0.013485
3192918794.586769 0.013930 0.014055
3192918794.619770 0.015442 0.015686
3192918794.652770 0.016839 0.016965
3192918794.685771 0.013582 0.013763
3192918794.718770 0.015557 0.015686
3192918794.751771 0.014267 0.014391
3192918794.784771 0.015437 0.015567
3192918794.817771 0.015615 0.015751
3192918794.850771 0.014585 0.014711
3192918794.883772 0.013761 0.013961
3192918794.916771 0.015766 0.015892
3192918794.949772 0.015083 0.015215
3192918794.982773 0.015994 0.016120
3192918795.015773 0.016504 0.016628
3192918795.048772 0.016423 0.016559
3192918795.081774 0.015326 0.015454
3192918795.114774 0.016958 0.017083
3192918795.147774 0.016983 0.017108
3192918795.180774 0.016946 0.017071
3192918795.213775 0.016072 0.016198
3192918795.246774 0.013863 0.013993
3192918795.279775 0.012623 0.012850
3192918795.312775 0.016214 0.016339
3192918795.345776 0.011850 0.012014
3192918795.378775 0.013550 0.013684
3192918795.411776 0.010996 0.011223
3192918795.444776 0.017539 0.017665
3192918795.477777 0.017078 0.017205
3192918795.510776 0.012886 0.013014
3192918795.543777 0.012845 0.013051
3192918795.576777 0.015662 0.015791
3192918795.609777 0.013249 0.013478
3192918795.642777 0.016153 0.016280
3192918795.675778 0.016245 0.016374
3192918795.708777 0.017737 0.017884
3192918795.741778 0.012947 0.013122
3192918795.774778 0.016835 0.016970
3192918795.807779 0.014292 0.014537
3192918795.840778 0.016658 0.016793
3192918795.873780 0.014130 0.014256
3192918795.906780 0.014442 0.014584
3192918795.939780 0.013061 0.013235
3192918795.972779 0.016479 0.016611
3192918796.005781 0.014415 0.014583
3192918796.038780 0.013926 0.014057
3192918796.071781 0.013281 0.013522
3192918796.104781 0.016319 0.016455
3192918796.137782 0.013915 0.014148
3192918796.170781 0.013949 0.014084
3192918796.203783 0.013478 0.013744
3192918796.236782 0.017109 0.017244
3192918796.269783 0.013867 0.014001
3192918796.302782 0.014803 0.014937
3192918796.335783 0.014021 0.014157
3192918796.368783 0.013055 0.013305
3192918796.401783 0.016213 0.016352
3192918796.434784 0.013927 0.014069
3192918796.467784 0.014893 0.015147
3192918796.500784 0.014224 0.014382
3192918796.533784 0.011687 0.011862
3192918796.566785 0.014336 0.014474
3192918796.599785 0.014260 0.014509
3192918796.632785 0.016821 0.016958
3192918796.665786 0.013684 0.013822
3192918796.698786 0.016383 0.016657
3192918796.731786 0.016336 0.016483
3192918796.764786 0.015671 0.015807
3192918796.797787 0.013991 0.014129
3192918796.830786 0.013841 0.013996
3192918796.863787 0.012402 0.012646
3192918796.896787 0.015988 0.016136
3192918796.929788 0.014091 0.014228
3192918796.962787 0.015767 0.015905
3192918796.995789 0.012632 0.012890
3192918797.028788 0.016199 0.016361
3192918797.061789 0.013392 0.013650
3192918797.094788 0.016154 0.016301
3192918797.127789 0.014411 0.014595
3192918797.160789 0.015140 0.015290
3192918797.193789 0.015302 0.015442
3192918797.226790 0.014165 0.014308
3192918797.259790 0.015065 0.015249
3192918797.292789 0.015534 0.015676
3192918797.325791 0.014898 0.015038
3192918797.358791 0.014545 0.014793
3192918797.391791 0.016832 0.016981
3192918797.424791 0.013533 0.013754
3192918797.457792 0.016173 0.016314
3192918797.490792 0.014973 0.015114
3192918797.523792 0.014195 0.014447
3192918797.556792 0.016724 0.016866
3192918797.589793 0.012842 0.013024
3192918797.622792 0.014188 0.014330
3192918797.655793 0.012683 0.012943
3192918797.688793 0.015049 0.015191
3192918797.721794 0.014239 0.014381
3192918797.754793 0.013587 0.013730
3192918797.787795 0.012961 0.013222
3192918797.820795 0.016501 0.016644
3192918797.853795 0.014047 0.014189
3192918797.886795 0.014097 0.014271
3192918797.919796 0.013524 0.013668
3192918797.952795 0.013734 0.013960
3192918797.985795 0.016040 0.016184
3192918798.018796 0.013526 0.013676
3192918798.051796 0.014639 0.014898
3192918798.084796 0.016241 0.016385
3192918798.117797 0.012125 0.012309
3192918798.150797 0.013862 0.014007
3192918798.183797 0.016171 0.016332
3192918798.216797 0.012469 0.012735
3192918798.249798 0.015412 0.015563
3192918798.282798 0.013882 0.014142
3192918798.315798 0.017467 0.017867
3192918798.348798 0.014979 0.015150
3192918798.381799 0.015159 0.015319
3192918798.414798 0.013314 0.013466
3192918798.447800 0.016149 0.016303
3192918798.480799 0.015458 0.015629
3192918798.513800 0.014585 0.014731
3192918798.546799 0.016034 0.016301
3192918798.579801 0.018031 0.018200
3192918798.612800 0.014133 0.014350
3192918798.645801 0.016822 0.016972
3192918798.678801 0.013671 0.013825
3192918798.711802 0.017899 0.018078
3192918798.744801 0.013174 0.013376
3192918798.777802 0.016588 0.016747
3192918798.810802 0.013565 0.013714
3192918798.843802 0.013719 0.014029
3192918798.876802 0.016483 0.016641
3192918798.909803 0.013058 0.013268
3192918798.942803 0.015079 0.015319
3192918798.975803 0.016124 0.016279
3192918799.008803 0.015580 0.015729
3192918799.041804 0.012886 0.013151
3192918799.074804 0.014089 0.014238
3192918799.107805 0.011374 0.011648
3192918799.140805 0.014354 0.014591
3192918799.173805 0.013898 0.014054
3192918799.206804 0.013211 0.013385
3192918799.239806 0.012474 0.012761
3192918799.272806 0.015060 0.015210
3192918799.305806 0.011937 0.012255
3192918799.338807 0.013338 0.013488
3192918799.371807 0.011272 0.011556
3192918799.404807 0.015757 0.015915
3192918799.437808 0.013204 0.013442
3192918799.470807 0.012426 0.012641
3192918799.503808 0.013137 0.013289
3192918799.536808 0.011024 0.011331
3192918799.569808 0.013490 0.013640
3192918799.602808 0.011441 0.011739
3192918799.635809 0.014071 0.014321
3192918799.668809 0.014646 0.014805
3192918799.701809 0.015321 0.015486
3192918799.734809 0.012627 0.012779
3192918799.767810 0.014963 0.015316
3192918799.800809 0.014424 0.014764
3192918799.833811 0.013539 0.013693
3192918799.866811 0.010421 0.010748
3192918799.899811 0.012768 0.013107
3192918799.932812 0.011807 0.011958
3192918799.965812 0.009925 0.010196
3192918799.998812 0.012628 0.012927
3192918800.031812 0.011414 0.011636
3192918800.064812 0.013940 0.014197
3192918800.097813 0.013901 0.014051
3192918800.130812 0.011289 0.011578
3192918800.163814 0.014872 0.015209
3192918800.196813 0.014469 0.014834
3192918800.229814 0.011137 0.011288
3192918800.262815 0.012969 0.013119
3192918800.295815 0.013285 0.013470
3192918800.328814 0.015476 0.015633
3192918800.361815 0.013971 0.014120
3192918800.394815 0.013340 0.013491
3192918800.427815 0.013281 0.013463
3192918800.460816 0.013988 0.014231
3192918800.493816 0.014423 0.014571
3192918800.526816 0.012181 0.012460
3192918800.559817 0.015827 0.015979
3192918800.592817 0.013240 0.013425
3192918800.625817 0.014627 0.014786
3192918800.658818 0.013295 0.013467
3192918800.691818 0.016367 0.016513
3192918800.724818 0.012884 0.013079
3192918800.757818 0.013960 0.014103
3192918800.790818 0.012902 0.013053
3192918800.823819 0.011541 0.011820
3192918800.856818 0.014509 0.014661
3192918800.889820 0.012595 0.012779
3192918800.922819 0.012943 0.013085
3192918800.955820 0.010677 0.010935
3192918800.988821 0.015035 0.015179
3192918801.021821 0.014313 0.014456
3192918801.054820 0.010908 0.011188
3192918801.087821 0.014564 0.014776
3192918801.120821 0.015387 0.015564
3192918801.153821 0.013046 0.013236
3192918801.186822 0.013259 0.013416
3192918801.219822 0.013987 0.014169
3192918801.252822 0.013839 0.014076
3192918801.285823 0.014779 0.014924
3192918801.318823 0.012294 0.012535
3192918801.351823 0.013504 0.013781
3192918801.384823 0.014912 0.015056
3192918801.417824 0.013095 0.013381
3192918801.450824 0.016645 0.016793
3192918801.483824 0.012303 0.012536
3192918801.516825 0.015568 0.015743
3192918801.549825 0.012410 0.012668
3192918801.582825 0.013805 0.013952
3192918801.615826 0.008655 0.008953
3192918801.648826 0.013136 0.013383
3192918801.681826 0.014364 0.014509
3192918801.714827 0.010908 0.011179
3192918801.747827 0.014753 0.014943
3192918801.780827 0.014700 0.014927
3192918801.813828 0.011352 0.011625
3192918801.846827 0.013834 0.013976
3192918801.879827 0.009748 0.010002
3192918801.912828 0.011730 0.012060
3192918801.945829 0.012210 0.012408
3192918801.978828 0.012636 0.012823
3192918802.011829 0.011733 0.011982
3192918802.044829 0.013590 0.013879
3192918802.077830 0.013938 0.014077
3192918802.110830 0.009647 0.009917
3192918802.143830 0.011607 0.011923
3192918802.176830 0.012166 0.012479
3192918802.209830 0.012821 0.013142
3192918802.242831 0.012909 0.013048
3192918802.275831 0.009572 0.009792
3192918802.308831 0.011441 0.011716
3192918802.341832 0.010533 0.010886
3192918802.374832 0.013463 0.013600
3192918802.407832 0.010568 0.010815
3192918802.440833 0.011118 0.011262
3192918802.473833 0.010073 0.010246
3192918802.506833 0.013001 0.013137
3192918802.539834 0.008960 0.009215
3192918802.572834 0.011746 0.011883
3192918802.605834 0.011001 0.011247
3192918802.638834 0.012034 0.012358
3192918802.671835 0.012152 0.012458
3192918802.704834 0.011900 0.012214
3192918802.737835 0.013192 0.013417
3192918802.770835 0.010900 0.011117
3192918802.803835 0.012172 0.012444
3192918802.836836 0.011441 0.011745
3192918802.869836 0.011536 0.011752
3192918802.902836 0.012833 0.012966
3192918802.935836 0.009940 0.010109
3192918802.968837 0.012729 0.012984
3192918803.001837 0.011625 0.011911
3192918803.034837 0.011798 0.012107
3192918803.067838 0.012536 0.012706
3192918803.100838 0.014119 0.014351
3192918803.133838 0.011743 0.011993
3192918803.166838 0.013167 0.013294
3192918803.199839 0.009857 0.010102
3192918803.232839 0.012852 0.013139
3192918803.265840 0.010850 0.011137
3192918803.298840 0.011796 0.012085
3192918803.331840 0.013678 0.013848
3192918803.364841 0.011916 0.012126
3192918803.397841 0.013815 0.013954
3192918803.430840 0.010881 0.011093
3192918803.463841 0.014444 0.014728
3192918803.496841 0.012528 0.012812
3192918803.529841 0.006838 0.006968
3192918803.562842 0.005438 0.005608
3192918803.595842 0.009219 0.009428
3192918803.628842 0.010798 0.011052
3192918803.661842 0.010251 0.010539
3192918803.694843 0.012558 0.012783
3192918803.727844 0.014398 0.014672
3192918803.760843 0.013604 0.013904
3192918803.793844 0.013498 0.013628
3192918803.826844 0.012239 0.012427
3192918803.859844 0.010738 0.010945
3192918803.892845 0.016125 0.016254
3192918803.925845 0.012290 0.012554
3192918803.958845 0.013307 0.013433
3192918803.991846 0.011509 0.011793
3192918804.024846 0.013377 0.013667
3192918804.057846 0.013227 0.013510
3192918804.090847 0.013711 0.013843
3192918804.123847 0.011891 0.012023
3192918804.156847 0.011483 0.011766
3192918804.189848 0.012227 0.012511
3192918804.222847 0.013949 0.014077
3192918804.255848 0.014281 0.014410
3192918804.288848 0.014700 0.014830
3192918804.321849 0.014113 0.014241
3192918804.354848 0.013318 0.013447
3192918804.387849 0.015252 0.015380
3192918804.420849 0.012605 0.012736
3192918804.453850 0.014555 0.014690
3192918804.486849 0.016610 0.016741
3192918804.519850 0.015935 0.016072
3192918804.552850 0.012570 0.012696
3192918804.585850 0.014591 0.014723
3192918804.618851 0.016371 0.016500
3192918804.651851 0.015113 0.015400
3192918804.684851 0.012968 0.013097
3192918804.717852 0.014606 0.014733
3192918804.750852 0.013018 0.013146
3192918804.783852 0.012063 0.012198
3192918804.816853 0.011300 0.011588
3192918804.849853 0.010071 0.010359
3192918804.882853 0.010446 0.010734
3192918804.915854 0.014550 0.014731
3192918804.948853 0.015358 0.015492
3192918804.981854 0.015971 0.016111
3192918805.014854 0.013645 0.013778
3192918805.047855 0.014610 0.014798
3192918805.080854 0.015009 0.015156
3192918805.113855 0.013975 0.014108
3192918805.146855 0.014221 0.014352
3192918805.179856 0.014996 0.015256
3192918805.212855 0.014550 0.014683
3192918805.245857 0.013176 0.013472
3192918805.278856 0.014151 0.014447
3192918805.311856 0.013693 0.013990
3192918805.344857 0.013028 0.013324
3192918805.377858 0.013464 0.013596
3192918805.410857 0.012045 0.012278
3192918805.443859 0.011732 0.012008
3192918805.476858 0.014365 0.014505
3192918805.509859 0.014201 0.014337
3192918805.542858 0.015560 0.015752
3192918805.575859 0.015653 0.015795
3192918805.608859 0.014604 0.014739
3192918805.641859 0.014117 0.014251
3192918805.674860 0.013387 0.013522
3192918805.707860 0.013073 0.013219
3192918805.740860 0.013688 0.013827
3192918805.773861 0.014522 0.014659
3192918805.806860 0.014050 0.014188
3192918805.839861 0.014241 0.014378
3192918805.872860 0.016040 0.016176
3192918805.905861 0.014832 0.014969
3192918805.938861 0.014103 0.014239
