#frame_time_stamp time_pre_proc time_post_proc
6.733333 0.012065 0.012120
6.766667 0.012866 0.012993
6.800000 0.011319 0.011378
6.833333 0.012483 0.012636
6.866667 0.012968 0.013034
6.900000 0.012405 0.012501
6.933333 0.013483 0.013599
6.966667 0.013308 0.013366
7.000000 0.010575 0.010663
7.033333 0.011171 0.011263
7.066667 0.008569 0.008687
7.100000 0.011321 0.011423
7.133333 0.012789 0.012895
7.166667 0.011938 0.012045
7.200000 0.011865 0.011973
7.233333 0.011908 0.012012
7.266667 0.012652 0.012751
7.300000 0.009509 0.009595
7.333333 0.012224 0.012332
7.366667 0.011724 0.011830
7.400000 0.012113 0.012216
7.433333 0.013374 0.013531
7.466667 0.013157 0.013212
7.500000 0.011268 0.011360
7.533333 0.012082 0.012192
7.566667 0.011457 0.011559
7.600000 0.013289 0.013443
7.633333 0.010573 0.010676
7.666667 0.011139 0.011241
7.700000 0.011278 0.011379
7.733333 0.012607 0.012746
7.766667 0.012269 0.012381
7.800000 0.012854 0.013007
7.833333 0.010129 0.010219
7.866667 0.011741 0.011841
7.900000 0.011312 0.011423
7.933333 0.011262 0.011373
7.966667 0.012550 0.012651
8.000000 0.013817 0.013970
8.033333 0.008674 0.008805
8.066667 0.011682 0.011784
8.100000 0.011349 0.011451
8.133333 0.011603 0.011712
8.166667 0.011258 0.011364
8.200000 0.012669 0.012824
8.233333 0.012669 0.012777
8.266667 0.011803 0.011935
8.300000 0.011479 0.011579
8.333333 0.011666 0.011772
8.366667 0.011773 0.011874
8.400000 0.012242 0.012397
8.433333 0.012172 0.012280
8.466667 0.011297 0.011398
8.500000 0.011348 0.011451
8.533333 0.011987 0.012101
8.566667 0.012332 0.012444
8.600000 0.014609 0.014704
8.633333 0.011540 0.011593
8.666667 0.011594 0.011698
8.700000 0.013925 0.014026
8.733333 0.013507 0.013626
8.766667 0.011884 0.011999
8.800000 0.011818 0.011911
8.833333 0.012055 0.012155
8.866667 0.012892 0.012943
8.900000 0.011206 0.011259
8.933333 0.012084 0.012186
8.966667 0.013117 0.013170
9.000000 0.014957 0.015051
9.033333 0.011564 0.011655
9.066667 0.012805 0.012916
9.100000 0.011228 0.011283
9.133333 0.010546 0.010640
9.166667 0.012037 0.012148
9.200000 0.014077 0.014170
9.233333 0.013733 0.013886
9.266667 0.012182 0.012282
9.300000 0.013418 0.013569
9.333333 0.012410 0.012504
9.366667 0.011624 0.011749
9.400000 0.010828 0.010888
9.433333 0.008993 0.009050
9.466667 0.011323 0.011446
9.500000 0.010861 0.010914
9.533333 0.010199 0.010305
9.566667 0.011960 0.012114
9.600000 0.011188 0.011293
9.633333 0.010951 0.011061
9.666667 0.010462 0.010567
9.700000 0.010970 0.011085
9.733333 0.011447 0.011571
9.766667 0.010332 0.010439
9.800000 0.011591 0.011699
9.833333 0.011308 0.011461
9.866667 0.011050 0.011154
9.900000 0.010563 0.010632
9.933333 0.009876 0.010004
9.966667 0.010745 0.010868
10.000000 0.010322 0.010378
10.033333 0.010733 0.010846
10.066667 0.011420 0.011575
10.100000 0.010781 0.010884
10.133333 0.011659 0.011768
10.166667 0.010441 0.010548
10.200000 0.011149 0.011291
10.233333 0.010115 0.010225
10.266667 0.012590 0.012676
10.300000 0.012507 0.012657
10.333333 0.008310 0.008409
10.366667 0.012013 0.012119
10.400000 0.010760 0.010813
10.433333 0.011608 0.011697
10.466667 0.011410 0.011508
10.500000 0.010754 0.010803
10.533333 0.010893 0.010993
10.566667 0.010177 0.010271
10.600000 0.013084 0.013241
10.633333 0.013470 0.013627
10.666667 0.011826 0.011931
10.700000 0.012553 0.012655
10.733333 0.011821 0.011904
10.766667 0.012608 0.012704
10.800000 0.010057 0.010145
10.833333 0.012467 0.012576
10.866667 0.012371 0.012475
10.900000 0.012952 0.013064
10.933333 0.012740 0.012856
10.966667 0.012092 0.012200
11.000000 0.012447 0.012555
11.033333 0.011723 0.011815
11.066667 0.012272 0.012423
11.100000 0.011487 0.011537
11.133333 0.009623 0.009711
11.166667 0.012815 0.012921
11.200000 0.011745 0.011897
11.233333 0.012522 0.012706
11.266667 0.012729 0.012831
11.300000 0.012616 0.012721
11.333333 0.011881 0.011994
11.366667 0.021468 0.021619
11.400000 0.010395 0.010449
11.433333 0.009094 0.009186
11.466667 0.011955 0.012110
11.500000 0.012272 0.012404
11.533333 0.012285 0.012399
11.566667 0.011861 0.011964
11.600000 0.011927 0.012061
11.633333 0.011777 0.011829
11.666667 0.011234 0.011329
11.700000 0.010449 0.010504
11.733333 0.010903 0.011002
11.766667 0.009876 0.009966
11.800000 0.011925 0.012011
11.833333 0.011658 0.011714
11.866667 0.011022 0.011127
11.900000 0.010956 0.011014
11.933333 0.011725 0.011780
11.966667 0.012580 0.012697
12.000000 0.011142 0.011193
12.033333 0.012280 0.012373
12.066667 0.012900 0.012954
12.100000 0.010594 0.010658
12.133333 0.011564 0.011622
12.166667 0.013515 0.013567
12.200000 0.012677 0.012826
12.233333 0.013220 0.013375
12.266667 0.013548 0.013599
12.300000 0.010633 0.010724
12.333333 0.011747 0.011888
12.366667 0.013103 0.013187
12.400000 0.011692 0.011741
12.433333 0.009646 0.009735
12.466667 0.010885 0.011021
12.500000 0.014021 0.014188
12.533333 0.012535 0.012644
12.566667 0.013238 0.013339
12.600000 0.013153 0.013311
12.633333 0.013182 0.013293
12.666667 0.013239 0.013383
12.700000 0.011340 0.011398
12.733333 0.013955 0.014113
12.766667 0.013028 0.013083
12.800000 0.012679 0.012788
12.833333 0.013017 0.013134
12.866667 0.012981 0.013126
12.900000 0.013166 0.013267
12.933333 0.011893 0.011952
12.966667 0.011890 0.011996
13.000000 0.012986 0.013144
13.033333 0.012078 0.012199
13.066667 0.012960 0.013015
13.100000 0.011197 0.011268
13.133333 0.011381 0.011489
13.166667 0.010969 0.011049
13.200000 0.010936 0.010989
13.233333 0.010985 0.011087
13.266667 0.011955 0.012116
13.300000 0.012049 0.012218
13.333333 0.011387 0.011444
13.366667 0.011000 0.011096
13.400000 0.010760 0.010818
13.433333 0.012612 0.012768
13.466667 0.010819 0.010920
13.500000 0.012121 0.012227
13.533333 0.012160 0.012272
13.566667 0.011973 0.012090
13.600000 0.012166 0.012325
13.633333 0.011692 0.011805
13.666667 0.011643 0.011759
13.700000 0.011767 0.011871
13.733333 0.011435 0.011545
13.766667 0.012067 0.012224
13.800000 0.011288 0.011391
13.833333 0.011964 0.012074
13.866667 0.011238 0.011341
13.900000 0.012015 0.012131
13.933333 0.011755 0.011875
13.966667 0.005995 0.006094
14.000000 0.009005 0.009073
14.033333 0.009428 0.009533
14.066667 0.011146 0.011256
14.100000 0.011275 0.011380
14.133333 0.011091 0.011212
14.166667 0.010892 0.011022
14.200000 0.011776 0.011882
14.233333 0.011679 0.011785
14.266667 0.011807 0.011910
14.300000 0.011720 0.011841
14.333333 0.021002 0.021210
14.366667 0.012018 0.012111
14.400000 0.012383 0.012627
14.433333 0.011297 0.011342
14.466667 0.012390 0.012500
14.500000 0.010689 0.010746
14.533333 0.012638 0.012786
14.566667 0.012282 0.012382
14.600000 0.011345 0.011434
14.633333 0.011259 0.011309
14.666667 0.011247 0.011355
14.700000 0.011558 0.011625
14.733333 0.010939 0.011054
14.766667 0.009807 0.009923
14.800000 0.011992 0.012089
14.833333 0.011885 0.011991
14.866667 0.012345 0.012445
14.900000 0.012690 0.012788
14.933333 0.014430 0.014597
14.966667 0.012984 0.013043
15.000000 0.010677 0.010732
15.033333 0.012080 0.012137
15.066667 0.011539 0.011644
15.100000 0.010966 0.011021
15.133333 0.011715 0.011771
15.166667 0.014115 0.014204
15.200000 0.010117 0.010218
15.233333 0.011905 0.011960
15.266667 0.012805 0.012912
15.300000 0.009806 0.009899
15.333333 0.013077 0.013189
15.366667 0.010864 0.010946
15.400000 0.013752 0.013855
15.433333 0.012770 0.012876
15.466667 0.012769 0.012875
15.500000 0.005853 0.005947
15.533333 0.010788 0.010887
15.566667 0.013044 0.013105
15.600000 0.011181 0.011237
15.633333 0.011294 0.011352
15.666667 0.012958 0.013022
15.700000 0.011077 0.011132
15.733333 0.010658 0.010757
15.766667 0.012988 0.013043
15.800000 0.011582 0.011640
15.833333 0.011808 0.011863
15.866667 0.009248 0.009392
15.900000 0.012602 0.012726
15.933333 0.012626 0.012737
15.966667 0.009812 0.009880
16.000000 0.013255 0.013360
16.033333 0.012228 0.012333
16.066667 0.012881 0.013008
16.100000 0.011630 0.011729
16.133333 0.013083 0.013189
16.166667 0.012820 0.012997
16.200000 0.013130 0.013238
16.233333 0.012612 0.012714
16.266667 0.012612 0.012710
16.300000 0.012470 0.012566
16.333333 0.012580 0.012716
16.366667 0.009380 0.009445
16.400000 0.009907 0.009964
16.433333 0.011012 0.011115
16.466667 0.013326 0.013377
16.500000 0.010293 0.010437
16.533333 0.011181 0.011242
16.566667 0.009560 0.009638
16.600000 0.011660 0.011749
16.633333 0.011640 0.011695
16.666667 0.010866 0.010961
16.700000 0.012155 0.012261
16.733333 0.012457 0.012562
16.766667 0.006247 0.006370
16.800000 0.014297 0.014347
16.833333 0.011366 0.011455
16.866667 0.013351 0.013398
16.900000 0.010746 0.010833
16.933333 0.013319 0.013425
16.966667 0.009762 0.009828
17.000000 0.009888 0.009944
17.033333 0.010677 0.010769
17.066667 0.013354 0.013403
17.100000 0.011424 0.011471
17.133333 0.014387 0.014545
17.166667 0.013085 0.013143
17.200000 0.011185 0.011239
17.233333 0.011608 0.011702
17.266667 0.013310 0.013363
17.300000 0.009990 0.010069
17.333333 0.013674 0.013781
17.366667 0.009725 0.009790
17.400000 0.011738 0.011829
17.433333 0.013750 0.013853
17.466667 0.013012 0.013062
17.500000 0.010866 0.010954
17.533333 0.012939 0.013041
17.566667 0.012655 0.012811
17.600000 0.010392 0.010475
17.633333 0.011480 0.011570
17.666667 0.012779 0.012875
17.700000 0.013730 0.013829
17.733333 0.013181 0.013283
17.766667 0.010122 0.010182
17.800000 0.012092 0.012248
17.833333 0.011589 0.011646
17.866667 0.012141 0.012245
17.900000 0.011438 0.011491
17.933333 0.011552 0.011647
17.966667 0.009655 0.009726
18.000000 0.010796 0.010886
18.033333 0.012616 0.012753
18.066667 0.013492 0.013538
18.100000 0.011480 0.011567
18.133333 0.013944 0.014044
18.166667 0.010221 0.010279
18.200000 0.010675 0.010729
18.233333 0.010937 0.011026
18.266667 0.014504 0.014553
18.300000 0.014836 0.014881
18.333333 0.011224 0.011314
18.366667 0.010347 0.010405
18.400000 0.014579 0.014625
18.433333 0.012317 0.012412
18.466667 0.013762 0.013807
18.500000 0.009828 0.009907
18.533333 0.013772 0.013880
18.566667 0.010435 0.010499
18.600000 0.013020 0.013122
18.633333 0.015638 0.015689
18.666667 0.013263 0.013310
18.700000 0.012432 0.012527
18.733333 0.015174 0.015315
18.766667 0.014068 0.014124
18.800000 0.011934 0.011989
18.833333 0.011923 0.011976
18.866667 0.006915 0.007012
18.900000 0.014520 0.014579
18.933333 0.010992 0.011085
18.966667 0.009878 0.009937
19.000000 0.011730 0.011822
19.033333 0.014014 0.014121
19.066667 0.013458 0.013506
19.100000 0.013614 0.013707
19.133333 0.013825 0.013928
19.166667 0.010204 0.010262
19.200000 0.013784 0.013883
19.233333 0.014108 0.014213
19.266667 0.013062 0.013109
19.300000 0.013299 0.013397
19.333333 0.014935 0.015037
19.366667 0.010420 0.010476
19.400000 0.010529 0.010589
19.433333 0.011632 0.011721
19.466667 0.013801 0.013851
19.500000 0.010490 0.010579
19.533333 0.013825 0.013937
19.566667 0.009431 0.009488
19.600000 0.013795 0.013889
19.633333 0.013903 0.014005
19.666667 0.013643 0.013691
19.700000 0.012208 0.012316
19.733333 0.015408 0.015459
19.766667 0.011083 0.011143
19.800000 0.012684 0.012775
19.833333 0.014079 0.014180
19.866667 0.013998 0.014047
19.900000 0.009500 0.009582
19.933333 0.013682 0.013795
19.966667 0.008976 0.009032
20.000000 0.009699 0.009757
20.033333 0.012967 0.013062
20.066667 0.013661 0.013713
20.100000 0.012067 0.012225
20.133333 0.012426 0.012485
20.166667 0.011894 0.011995
20.200000 0.011446 0.011502
20.233333 0.011852 0.011911
20.266667 0.013104 0.013160
20.300000 0.011105 0.011162
20.333333 0.010733 0.010823
20.366667 0.011224 0.011337
20.400000 0.014098 0.014196
20.433333 0.011271 0.011325
20.466667 0.012904 0.012963
20.500000 0.010316 0.010401
20.533333 0.012411 0.012519
20.566667 0.010590 0.010645
20.600000 0.009609 0.009667
20.633333 0.012450 0.012556
20.666667 0.012224 0.012322
20.700000 0.012849 0.012954
20.733333 0.013144 0.013245
20.766667 0.010181 0.010232
20.800000 0.014589 0.014636
20.833333 0.010412 0.010515
20.866667 0.013139 0.013187
20.900000 0.011426 0.011513
20.933333 0.012823 0.012930
20.966667 0.011035 0.011083
21.000000 0.010138 0.010220
21.033333 0.013505 0.013610
21.066667 0.013125 0.013186
21.100000 0.010869 0.010958
21.133333 0.012932 0.013036
21.166667 0.011186 0.011239
21.200000 0.014356 0.014450
21.233333 0.012124 0.012179
21.266667 0.013338 0.013390
21.300000 0.010261 0.010347
21.333333 0.013839 0.013942
21.366667 0.011370 0.011446
21.400000 0.009643 0.009727
21.433333 0.011999 0.012059
21.466667 0.010548 0.010629
21.500000 0.012954 0.013052
21.533333 0.012954 0.013058
21.566667 0.010862 0.010909
21.600000 0.012986 0.013096
21.633333 0.013790 0.013896
21.666667 0.013283 0.013329
21.700000 0.011513 0.011604
21.733333 0.011902 0.012005
21.766667 0.011548 0.011599
21.800000 0.009445 0.009499
21.833333 0.011120 0.011207
21.866667 0.013099 0.013145
21.900000 0.010991 0.011081
21.933333 0.014203 0.014305
21.966667 0.011085 0.011134
22.000000 0.010779 0.010858
22.033333 0.012657 0.012756
22.066667 0.013049 0.013096
22.100000 0.012665 0.012755
22.133333 0.013942 0.014046
22.166667 0.013692 0.013739
22.200000 0.013565 0.013665
22.233333 0.013926 0.014028
22.266667 0.012692 0.012790
22.300000 0.014163 0.014260
22.333333 0.013181 0.013283
22.366667 0.013665 0.013712
22.400000 0.013411 0.013512
22.433333 0.015013 0.015116
22.466667 0.012686 0.012786
22.500000 0.012556 0.012652
22.533333 0.014990 0.015092
22.566667 0.013504 0.013557
22.600000 0.013496 0.013595
22.633333 0.011508 0.011618
22.666667 0.011417 0.011572
22.700000 0.011210 0.011275
22.733333 0.011508 0.011564
22.766667 0.012176 0.012288
22.800000 0.012268 0.012373
22.833333 0.012557 0.012657
22.866667 0.012803 0.012900
22.900000 0.012094 0.012191
22.933333 0.012337 0.012454
22.966667 0.012651 0.012748
23.000000 0.011181 0.011234
23.033333 0.011896 0.012041
23.066667 0.012258 0.012362
23.100000 0.011916 0.012017
23.133333 0.012917 0.013018
23.166667 0.011881 0.011980
23.200000 0.011939 0.012045
23.233333 0.011889 0.011990
23.266667 0.011967 0.012070
23.300000 0.011833 0.011935
23.333333 0.012086 0.012188
23.366667 0.011988 0.012088
23.400000 0.012318 0.012419
23.433333 0.012768 0.012867
23.466667 0.011750 0.011847
23.500000 0.011853 0.012011
23.533333 0.011579 0.011637
23.566667 0.010734 0.010836
23.600000 0.010746 0.010805
23.633333 0.011523 0.011620
23.666667 0.013048 0.013106
23.700000 0.010762 0.010853
23.733333 0.011936 0.012040
23.766667 0.010899 0.010947
23.800000 0.009297 0.009382
23.833333 0.013090 0.013193
23.866667 0.012548 0.012646
23.900000 0.013016 0.013113
23.933333 0.012111 0.012217
23.966667 0.010204 0.010253
24.000000 0.012711 0.012808
24.033333 0.012644 0.012744
24.066667 0.012632 0.012728
24.100000 0.011138 0.011188
24.133333 0.012403 0.012504
24.166667 0.010312 0.010363
24.200000 0.008780 0.008830
24.233333 0.008966 0.009050
24.266667 0.012559 0.012659
24.300000 0.011898 0.011996
24.333333 0.011790 0.011893
24.366667 0.010270 0.010317
24.400000 0.008773 0.008851
24.433333 0.010993 0.011273
24.466667 0.012126 0.012238
24.500000 0.012304 0.012409
24.533333 0.011606 0.011705
24.566667 0.010422 0.010474
24.600000 0.008918 0.009010
24.633333 0.011568 0.011671
24.666667 0.012024 0.012160
24.700000 0.011387 0.011491
24.733333 0.011965 0.012074
24.766667 0.010086 0.010134
24.800000 0.008769 0.008817
24.833333 0.011192 0.011287
24.866667 0.011832 0.011931
24.900000 0.012027 0.012126
24.933333 0.011960 0.012065
24.966667 0.010221 0.010269
25.000000 0.009074 0.009155
25.033333 0.010749 0.010851
25.066667 0.012062 0.012160
25.100000 0.010927 0.011032
25.133333 0.011666 0.011809
25.166667 0.011879 0.011991
25.200000 0.010943 0.010994
25.233333 0.011282 0.011333
25.266667 0.011770 0.011876
25.300000 0.011154 0.011213
25.333333 0.011604 0.011658
25.366667 0.011286 0.011400
25.400000 0.011089 0.011145
25.433333 0.009081 0.009134
25.466667 0.012373 0.012504
25.500000 0.011868 0.011964
25.533333 0.011235 0.011338
25.566667 0.010369 0.010417
25.600000 0.012558 0.012653
25.633333 0.013562 0.013665
25.666667 0.012983 0.013053
25.700000 0.010918 0.011011
25.733333 0.012698 0.012807
25.766667 0.010574 0.010627
25.800000 0.009713 0.009798
25.833333 0.012444 0.012547
25.866667 0.011912 0.012011
25.900000 0.011910 0.012010
25.933333 0.012190 0.012309
25.966667 0.010508 0.010559
26.000000 0.008626 0.008687
26.033333 0.008963 0.009051
26.066667 0.011729 0.011888
26.100000 0.010852 0.010907
26.133333 0.011045 0.011140
26.166667 0.011846 0.011958
26.200000 0.010619 0.010722
26.233333 0.010852 0.010958
26.266667 0.011197 0.011327
26.300000 0.011563 0.011659
26.333333 0.011135 0.011238
26.366667 0.009920 0.009966
26.400000 0.011250 0.011361
26.433333 0.010780 0.010882
26.466667 0.010586 0.010685
26.500000 0.011186 0.011305
26.533333 0.011500 0.011603
26.566667 0.009741 0.009790
26.600000 0.007715 0.007767
26.633333 0.008153 0.008239
26.666667 0.010627 0.010726
26.700000 0.011134 0.011233
26.733333 0.010976 0.011091
26.766667 0.009864 0.009917
26.800000 0.008741 0.008836
26.833333 0.010515 0.010617
26.866667 0.010504 0.010664
26.900000 0.010526 0.010579
26.933333 0.010468 0.010573
26.966667 0.009708 0.009764
27.000000 0.008082 0.008165
27.033333 0.010477 0.010582
27.066667 0.010680 0.010779
27.100000 0.010348 0.010444
27.133333 0.010793 0.010895
27.166667 0.009683 0.009731
27.200000 0.007330 0.007380
27.233333 0.007707 0.007792
27.266667 0.010297 0.010457
27.300000 0.010416 0.010474
27.333333 0.007009 0.007136
27.366667 0.010648 0.010749
27.400000 0.010275 0.010326
27.433333 0.006659 0.006776
27.466667 0.011279 0.011391
27.500000 0.011100 0.011200
27.533333 0.011171 0.011273
27.566667 0.011191 0.011291
27.600000 0.011437 0.011535
27.633333 0.010417 0.010520
27.666667 0.009784 0.009884
27.700000 0.009902 0.010001
27.733333 0.010233 0.010341
27.766667 0.010050 0.010110
27.800000 0.007894 0.007951
27.833333 0.007100 0.007190
27.866667 0.009929 0.010028
27.900000 0.010224 0.010359
27.933333 0.010589 0.010690
27.966667 0.017217 0.017328
28.000000 0.009349 0.009407
28.033333 0.008068 0.008160
28.066667 0.012846 0.012944
28.100000 0.009863 0.009931
28.133333 0.010176 0.010277
28.166667 0.009489 0.009539
28.200000 0.010432 0.010482
28.233333 0.010021 0.010119
28.266667 0.012728 0.012827
28.300000 0.010464 0.010592
28.333333 0.012437 0.012546
28.366667 0.011389 0.011490
28.400000 0.009451 0.009555
28.433333 0.010787 0.010907
28.466667 0.011110 0.011226
28.500000 0.013184 0.013339
28.533333 0.010600 0.010715
28.566667 0.009871 0.009979
28.600000 0.009581 0.009683
28.633333 0.009452 0.009561
28.666667 0.010608 0.010728
28.700000 0.010101 0.010237
28.733333 0.009750 0.009852
28.766667 0.009812 0.009930
28.800000 0.010287 0.010342
28.833333 0.008452 0.008549
28.866667 0.010098 0.010213
28.900000 0.014082 0.014182
28.933333 0.010342 0.010444
28.966667 0.010446 0.010553
29.000000 0.010384 0.010443
29.033333 0.009560 0.009660
29.066667 0.010404 0.010511
29.100000 0.010659 0.010714
29.133333 0.011074 0.011132
29.166667 0.011589 0.011694
29.200000 0.010543 0.010597
29.233333 0.010620 0.010717
29.266667 0.010239 0.010351
29.300000 0.010497 0.010638
29.333333 0.010857 0.010963
29.366667 0.009991 0.010100
29.400000 0.010459 0.010560
29.433333 0.011362 0.011469
29.466667 0.011196 0.011296
29.500000 0.010351 0.010453
29.533333 0.009733 0.009834
29.566667 0.011167 0.011265
29.600000 0.010409 0.010462
29.633333 0.009109 0.009198
29.666667 0.011541 0.011640
29.700000 0.011175 0.011275
29.733333 0.011103 0.011195
29.766667 0.010000 0.010053
29.800000 0.007203 0.007283
29.833333 0.010809 0.010915
29.866667 0.011007 0.011114
29.900000 0.009675 0.009779
29.933333 0.010635 0.010746
29.966667 0.005035 0.005129
30.000000 0.010517 0.010619
30.033333 0.010839 0.010945
30.066667 0.009532 0.009618
30.100000 0.010425 0.010473
30.133333 0.007944 0.008038
30.166667 0.010510 0.010619
30.200000 0.010970 0.011031
30.233333 0.008291 0.008379
30.266667 0.010592 0.010693
30.300000 0.011062 0.011161
30.333333 0.011416 0.011523
30.366667 0.010149 0.010250
30.400000 0.011104 0.011204
30.433333 0.012604 0.012713
30.466667 0.011311 0.011474
30.500000 0.010587 0.010642
30.533333 0.010505 0.010605
30.566667 0.010413 0.010530
30.600000 0.010824 0.010878
30.633333 0.009390 0.009491
30.666667 0.013296 0.013361
30.700000 0.010626 0.010674
30.733333 0.009059 0.009156
30.766667 0.011950 0.012052
30.800000 0.011021 0.011072
30.833333 0.009543 0.009644
30.866667 0.010881 0.011024
30.900000 0.012283 0.012396
30.933333 0.010952 0.011078
30.966667 0.009956 0.010054
31.000000 0.010406 0.010507
31.033333 0.009236 0.009340
31.066667 0.009955 0.010056
31.100000 0.009927 0.010024
31.133333 0.009982 0.010115
31.166667 0.009756 0.009855
31.200000 0.009605 0.009703
31.233333 0.010923 0.011015
31.266667 0.008641 0.008749
31.300000 0.013010 0.013095
31.333333 0.009684 0.009771
31.366667 0.009219 0.009326
31.400000 0.011553 0.011714
31.433333 0.008915 0.009030
31.466667 0.009170 0.009279
31.500000 0.009555 0.009665
31.533333 0.008595 0.008708
31.566667 0.008579 0.008696
31.600000 0.005179 0.005277
31.633333 0.005887 0.005963
31.666667 0.010081 0.010196
31.700000 0.008597 0.008716
31.733333 0.005003 0.005099
31.766667 0.009420 0.009483
31.800000 0.009604 0.009702
31.833333 0.008604 0.008706
31.866667 0.008940 0.009048
31.900000 0.008925 0.009021
31.933333 0.008999 0.009109
31.966667 0.008604 0.008706
32.000000 0.008096 0.008198
32.033333 0.008568 0.008670
32.066667 0.009719 0.009816
32.100000 0.009539 0.009641
32.133333 0.006210 0.006311
32.166667 0.008105 0.008209
32.200000 0.008081 0.008180
32.233333 0.007848 0.007949
32.266667 0.007907 0.008007
32.300000 0.008326 0.008424
32.333333 0.011259 0.011353
32.366667 0.007606 0.007710
32.400000 0.008361 0.008464
32.433333 0.008190 0.008290
32.466667 0.008272 0.008372
32.500000 0.008075 0.008171
32.533333 0.010884 0.010977
32.566667 0.008544 0.008640
32.600000 0.009115 0.009218
32.633333 0.009228 0.009338
32.666667 0.009056 0.009166
32.700000 0.008735 0.008838
32.733333 0.004781 0.004890
