#frame_time_stamp time_pre_proc time_post_proc
1520530974.450378 0.012845 0.012931
1520530974.500379 0.011098 0.011183
1520530974.550382 0.011596 0.011681
1520530974.600383 0.010516 0.010600
1520530974.650384 0.006680 0.006786
1520530974.700386 0.008894 0.009047
1520530974.750388 0.008722 0.008807
1520530974.800389 0.009867 0.009993
1520530974.850713 0.010905 0.010990
1520530974.900714 0.009218 0.009300
1520530974.950716 0.011458 0.011541
1520530975.000717 0.010160 0.010246
1520530975.050719 0.008563 0.008668
1520530975.100720 0.010702 0.010773
1520530975.150722 0.018803 0.019051
1520530975.200775 0.010574 0.010641
1520530975.251275 0.124327 0.124396
1520530975.301276 0.010044 0.010126
1520530975.351278 0.012519 0.012602
1520530975.401280 0.011380 0.011458
1520530975.451281 0.009240 0.009333
1520530975.501283 0.010014 0.010175
1520530975.551284 0.008410 0.008556
1520530975.601286 0.009638 0.009810
1520530975.651372 0.009017 0.009162
1520530975.701374 0.007819 0.007923
1520530975.751375 0.014974 0.015145
1520530975.801377 0.009986 0.010130
1520530975.851379 0.007412 0.007546
1520530975.901380 0.008767 0.008896
1520530975.951382 0.008603 0.008736
1520530976.001383 0.009341 0.009474
1520530976.051167 0.013925 0.014068
1520530976.101168 0.012189 0.012336
1520530976.151170 0.009971 0.010062
1520530976.201172 0.010013 0.010151
1520530976.251174 0.009949 0.010020
1520530976.301175 0.010640 0.010704
1520530976.351177 0.011538 0.011685
1520530976.401178 0.010935 0.011087
1520530976.451179 0.008396 0.008507
1520530976.500536 0.012931 0.013018
1520530976.550537 0.008665 0.008759
1520530976.600540 0.010007 0.010074
1520530976.650541 0.010294 0.010403
1520530976.700542 0.008843 0.008948
1520530976.750544 0.009783 0.009883
1520530976.800551 0.009575 0.009635
1520530976.850547 0.008892 0.009002
1520530976.900710 0.009596 0.009674
1520530976.950712 0.008554 0.008655
1520530977.000714 0.009668 0.009722
1520530977.050715 0.010771 0.010825
1520530977.100717 0.009783 0.009847
1520530977.150718 0.009528 0.009658
1520530977.200720 0.009902 0.009965
1520530977.250721 0.010159 0.010266
1520530977.300859 0.010887 0.011032
1520530977.350860 0.012061 0.012214
1520530977.400862 0.009470 0.009542
1520530977.450864 0.010944 0.011114
1520530977.500865 0.007301 0.007384
1520530977.550867 0.008220 0.008312
1520530977.600869 0.011412 0.011562
1520530977.650870 0.009327 0.009473
1520530977.701274 0.007537 0.007670
1520530977.751275 0.004142 0.004232
1520530977.801277 0.007391 0.007479
1520530977.851279 0.008522 0.008737
1520530977.901280 0.005960 0.006066
1520530977.951281 0.006201 0.006286
1520530978.001283 0.007759 0.007859
1520530978.051285 0.008651 0.008727
1520530978.101435 0.009093 0.009189
1520530978.151437 0.010248 0.010401
1520530978.201438 0.006002 0.006091
1520530978.251440 0.014567 0.014626
1520530978.301441 0.007333 0.007432
1520530978.351443 0.010532 0.010623
1520530978.401445 0.008523 0.008618
1520530978.451446 0.010857 0.010941
1520530978.501447 0.009004 0.009111
1520530978.550912 0.013820 0.013914
1520530978.600914 0.012281 0.012377
1520530978.650915 0.006719 0.006811
1520530978.700917 0.012547 0.012696
1520530978.750918 0.008487 0.008582
1520530978.800920 0.011482 0.011635
1520530978.850921 0.012689 0.012787
1520530978.900923 0.010942 0.011086
1520530978.950455 0.011328 0.011402
1520530979.000457 0.010959 0.011029
1520530979.050459 0.012358 0.012424
1520530979.100460 0.006946 0.007048
1520530979.150462 0.010685 0.010744
1520530979.200463 0.010727 0.010846
1520530979.250465 0.012569 0.012633
1520530979.300466 0.009293 0.009413
1520530979.350666 0.020964 0.021020
1520530979.400668 0.010096 0.010178
1520530979.450670 0.011209 0.011271
1520530979.500672 0.010355 0.010417
1520530979.550673 0.009552 0.009615
1520530979.600674 0.009454 0.009596
1520530979.650676 0.010380 0.010443
1520530979.700677 0.010467 0.010595
1520530979.750650 0.011087 0.011138
1520530979.800652 0.010293 0.010361
1520530979.850654 0.012160 0.012223
1520530979.900655 0.011289 0.011353
1520530979.950657 0.011951 0.012021
1520530980.000659 0.011064 0.011124
1520530980.050726 0.012201 0.012267
1520530980.100661 0.010601 0.010669
1520530980.151139 0.127662 0.127740
1520530980.201141 0.010663 0.010773
1520530980.251142 0.009312 0.009379
1520530980.301144 0.011792 0.011855
1520530980.351145 0.010527 0.010589
1520530980.401147 0.012316 0.012396
1520530980.451148 0.010939 0.011012
1520530980.501150 0.012690 0.012817
1520530980.550913 0.010629 0.010725
1520530980.600915 0.011785 0.011847
1520530980.650917 0.010932 0.010999
1520530980.700918 0.012859 0.012928
1520530980.750920 0.010767 0.010833
1520530980.800921 0.012501 0.012574
1520530980.850923 0.011819 0.011891
1520530980.900925 0.012252 0.012319
1520530980.950926 0.011330 0.011401
1520530981.000874 0.010261 0.010332
1520530981.050876 0.012069 0.012142
1520530981.100877 0.012233 0.012303
1520530981.150879 0.008718 0.008790
1520530981.200880 0.012245 0.012314
1520530981.250882 0.011510 0.011584
1520530981.300883 0.012649 0.012734
1520530981.350884 0.011379 0.011444
1520530981.400852 0.012317 0.012384
1520530981.450855 0.010360 0.010420
1520530981.500855 0.009397 0.009459
1520530981.550858 0.010893 0.010958
1520530981.600858 0.010176 0.010242
1520530981.650878 0.011524 0.011600
1520530981.700861 0.010280 0.010340
1520530981.750864 0.010959 0.011027
1520530981.800825 0.011546 0.011646
1520530981.850826 0.011459 0.011520
1520530981.900828 0.010510 0.010578
1520530981.950829 0.011806 0.011874
1520530982.000831 0.010924 0.010992
1520530982.050832 0.012244 0.012310
1520530982.100834 0.010632 0.010690
1520530982.150835 0.011585 0.011723
1520530982.200897 0.012066 0.012142
1520530982.250899 0.012704 0.012776
1520530982.300900 0.010982 0.011044
1520530982.350902 0.012096 0.012161
1520530982.400903 0.012787 0.012850
1520530982.450905 0.012359 0.012421
1520530982.500906 0.013165 0.013233
1520530982.550908 0.011459 0.011520
1520530982.600564 0.012904 0.012966
1520530982.650566 0.013119 0.013176
1520530982.700567 0.011393 0.011452
1520530982.750569 0.012164 0.012228
1520530982.800570 0.010503 0.010567
1520530982.850572 0.009697 0.009759
1520530982.900573 0.010270 0.010325
1520530982.950575 0.010715 0.010775
1520530983.000483 0.012612 0.012667
1520530983.050484 0.009452 0.009506
1520530983.100487 0.010149 0.010215
1520530983.150491 0.011016 0.011086
1520530983.200489 0.012475 0.012543
1520530983.250494 0.012687 0.012751
1520530983.300492 0.012044 0.012106
1520530983.350493 0.010802 0.010897
1520530983.400496 0.011869 0.011927
1520530983.451658 0.126077 0.126134
1520530983.501659 0.008966 0.009027
1520530983.551661 0.009990 0.010069
1520530983.601662 0.009039 0.009098
1520530983.651664 0.010545 0.010604
1520530983.701665 0.010348 0.010414
1520530983.751667 0.008444 0.008542
1520530983.801668 0.009432 0.009499
1520530983.850760 0.011664 0.011727
1520530983.900761 0.009772 0.009835
1520530983.950763 0.009584 0.009692
1520530984.000764 0.011042 0.011151
1520530984.050766 0.010654 0.010726
1520530984.100768 0.011229 0.011291
1520530984.150769 0.012009 0.012077
1520530984.200771 0.010321 0.010387
1520530984.250844 0.010494 0.010558
1520530984.300845 0.011823 0.011886
1520530984.350847 0.009208 0.009263
1520530984.400848 0.009875 0.009939
1520530984.450849 0.010649 0.010704
1520530984.500852 0.010748 0.010809
1520530984.550853 0.010560 0.010621
1520530984.600855 0.007812 0.007884
1520530984.650913 0.008520 0.008609
1520530984.700915 0.010052 0.010112
1520530984.750916 0.009664 0.009724
1520530984.800919 0.008902 0.009011
1520530984.850919 0.010040 0.010101
1520530984.901002 0.008179 0.008235
1520530984.950922 0.005521 0.005579
1520530985.000924 0.008261 0.008355
1520530985.051023 0.009497 0.009551
1520530985.101025 0.009354 0.009414
1520530985.151026 0.007764 0.007861
1520530985.201028 0.009711 0.009828
1520530985.251029 0.009957 0.010106
1520530985.301031 0.007330 0.007435
1520530985.351032 0.006604 0.006670
1520530985.401034 0.006895 0.007027
1520530985.451036 0.009152 0.009275
1520530985.500858 0.011764 0.011892
1520530985.550860 0.013853 0.014029
1520530985.600861 0.010355 0.010437
1520530985.650863 0.011046 0.011115
1520530985.700864 0.011114 0.011271
1520530985.750866 0.014056 0.014120
1520530985.800868 0.010480 0.010550
1520530985.850869 0.011495 0.011567
1520530985.900930 0.012961 0.013029
1520530985.950933 0.009359 0.009480
1520530986.000933 0.007777 0.007852
1520530986.050936 0.007604 0.007686
1520530986.100936 0.011368 0.011437
1520530986.150943 0.010792 0.010860
1520530986.200939 0.008226 0.008294
1520530986.250942 0.009819 0.009884
1520530986.300812 0.008196 0.008345
1520530986.350813 0.008957 0.009035
1520530986.400815 0.011403 0.011470
1520530986.450816 0.011410 0.011482
1520530986.500857 0.014353 0.014419
1520530986.550819 0.011835 0.011902
1520530986.600821 0.011790 0.011866
1520530986.650822 0.008383 0.008447
1520530986.700826 0.010686 0.010753
1520530986.750827 0.012598 0.012744
1520530986.800829 0.009527 0.009639
1520530986.850830 0.010739 0.010807
1520530986.900832 0.010193 0.010255
1520530986.950833 0.009980 0.010059
1520530987.000835 0.008897 0.008959
1520530987.050837 0.022579 0.022756
1520530987.100941 0.009735 0.009832
1520530987.150943 0.010356 0.010401
1520530987.200945 0.012262 0.012356
1520530987.250946 0.013769 0.013871
1520530987.300947 0.010142 0.010256
1520530987.350949 0.012044 0.012140
1520530987.400951 0.009180 0.009224
1520530987.450952 0.010195 0.010269
1520530987.501048 0.014328 0.014433
1520530987.551050 0.013681 0.013776
1520530987.601051 0.009069 0.009185
1520530987.651052 0.007671 0.007743
1520530987.701055 0.007803 0.007869
1520530987.751056 0.009945 0.010014
1520530987.801058 0.009139 0.009255
1520530987.851059 0.010871 0.010937
1520530987.901060 0.008783 0.008895
1520530987.951246 0.010307 0.010368
1520530988.001247 0.007911 0.007992
1520530988.051249 0.009583 0.009645
1520530988.101250 0.011213 0.011271
1520530988.151252 0.009241 0.009306
1520530988.201254 0.011361 0.011419
1520530988.251255 0.009622 0.009688
1520530988.301257 0.006751 0.006813
1520530988.351138 0.012617 0.012755
1520530988.401140 0.011526 0.011593
1520530988.451141 0.007496 0.007562
1520530988.501143 0.010028 0.010096
1520530988.551144 0.008819 0.008956
1520530988.601146 0.008198 0.008260
1520530988.651148 0.005952 0.006040
1520530988.701149 0.010839 0.010928
1520530988.751138 0.011431 0.011492
1520530988.801139 0.010385 0.010452
1520530988.851141 0.014055 0.014217
1520530988.901142 0.011019 0.011083
1520530988.951144 0.008287 0.008359
1520530989.001146 0.007734 0.007809
1520530989.051147 0.009156 0.009280
1520530989.101149 0.010949 0.011022
1520530989.151386 0.014191 0.014348
1520530989.201387 0.005208 0.005303
1520530989.251389 0.008587 0.008630
1520530989.301391 0.005501 0.005593
1520530989.351392 0.010737 0.010809
1520530989.401394 0.010844 0.010905
1520530989.451395 0.006723 0.006791
1520530989.501396 0.008758 0.008880
1520530989.551818 0.007575 0.007634
1520530989.601820 0.007480 0.007566
1520530989.651821 0.009679 0.009744
1520530989.701822 0.009640 0.009756
1520530989.751824 0.008256 0.008320
1520530989.801826 0.011020 0.011085
1520530989.851827 0.010333 0.010399
1520530989.901829 0.010989 0.011091
1520530989.951830 0.010307 0.010363
1520530990.001911 0.009085 0.009215
1520530990.051912 0.010006 0.010051
1520530990.101914 0.010986 0.011061
1520530990.151915 0.010572 0.010632
1520530990.201917 0.008708 0.008798
1520530990.251919 0.010382 0.010464
1520530990.301920 0.011658 0.011721
1520530990.351922 0.010147 0.010207
1520530990.401802 0.011503 0.011569
1520530990.451804 0.011225 0.011375
1520530990.501805 0.009033 0.009128
1520530990.551807 0.009046 0.009138
1520530990.601809 0.008411 0.008501
1520530990.651811 0.009676 0.009757
1520530990.701812 0.009825 0.009892
1520530990.751814 0.010787 0.010905
1520530990.801411 0.011721 0.011773
1520530990.851412 0.010931 0.011022
1520530990.901413 0.011084 0.011158
1520530990.951415 0.012532 0.012596
1520530991.001417 0.010685 0.010749
1520530991.051418 0.012699 0.012759
1520530991.101420 0.009581 0.009642
1520530991.151422 0.012560 0.012620
1520530991.201190 0.013248 0.013313
1520530991.251192 0.011400 0.011464
1520530991.301193 0.012042 0.012107
1520530991.351258 0.012380 0.012440
1520530991.401196 0.008278 0.008342
1520530991.451198 0.014293 0.014347
1520530991.501199 0.010616 0.010671
1520530991.551201 0.012246 0.012301
1520530991.601254 0.009026 0.009085
1520530991.651255 0.010699 0.010764
1520530991.701257 0.011121 0.011181
1520530991.751258 0.009954 0.010016
1520530991.801260 0.009260 0.009323
1520530991.851262 0.009439 0.009500
1520530991.901263 0.012031 0.012087
1520530991.951265 0.011891 0.011948
1520530992.001117 0.011333 0.011396
1520530992.051119 0.009569 0.009623
1520530992.101120 0.010908 0.010965
1520530992.151122 0.009694 0.009755
1520530992.201124 0.011533 0.011604
1520530992.251125 0.010463 0.010529
1520530992.301127 0.011336 0.011396
1520530992.351129 0.010745 0.010806
1520530992.401130 0.011518 0.011580
1520530992.451363 0.011549 0.011611
1520530992.501365 0.009446 0.009609
1520530992.551366 0.008357 0.008450
1520530992.601368 0.008886 0.008979
1520530992.651369 0.008292 0.008382
1520530992.701371 0.011265 0.011405
1520530992.751372 0.009261 0.009315
1520530992.801374 0.013215 0.013366
1520530992.852113 0.104071 0.104109
1520530992.902115 0.007156 0.007259
1520530992.952132 0.008696 0.008768
1520530993.002118 0.009909 0.009970
1520530993.052119 0.010161 0.010295
1520530993.102121 0.010485 0.010546
1520530993.152122 0.009211 0.009274
1520530993.202124 0.010159 0.010218
1520530993.252950 0.105403 0.105458
1520530993.302952 0.010050 0.010113
1520530993.352953 0.010872 0.010983
1520530993.402955 0.010018 0.010074
1520530993.452957 0.009533 0.009593
1520530993.502958 0.010531 0.010589
1520530993.552960 0.011072 0.011133
1520530993.602961 0.009930 0.009986
1520530993.652826 0.009969 0.010028
1520530993.702828 0.010748 0.010804
1520530993.752829 0.009152 0.009209
1520530993.802831 0.011110 0.011167
1520530993.852832 0.009655 0.009713
1520530993.902834 0.011048 0.011106
1520530993.952836 0.009535 0.009592
1520530994.002837 0.011086 0.011147
1520530994.051693 0.013638 0.013707
1520530994.101695 0.010359 0.010422
1520530994.151696 0.011369 0.011431
1520530994.201697 0.012298 0.012355
1520530994.251699 0.011390 0.011448
1520530994.301700 0.010831 0.010892
1520530994.351702 0.010986 0.011043
1520530994.401704 0.012910 0.012975
1520530994.451285 0.014250 0.014310
1520530994.501286 0.010913 0.010971
1520530994.551290 0.012193 0.012250
1520530994.601290 0.011056 0.011112
1520530994.651291 0.012138 0.012196
1520530994.701293 0.010269 0.010338
1520530994.751294 0.009486 0.009540
1520530994.801296 0.010168 0.010222
1520530994.851297 0.009996 0.010053
1520530994.901286 0.011196 0.011255
1520530994.951287 0.014028 0.014092
1520530995.001289 0.010652 0.010711
1520530995.051291 0.011736 0.011793
1520530995.101292 0.011473 0.011531
1520530995.151294 0.010971 0.011073
1520530995.201295 0.010503 0.010608
1520530995.251297 0.005483 0.005563
1520530995.301562 0.033897 0.033963
1520530995.351564 0.011663 0.011724
1520530995.401566 0.009533 0.009590
1520530995.451567 0.010697 0.010753
1520530995.501569 0.010246 0.010306
1520530995.551571 0.011074 0.011131
1520530995.601572 0.009832 0.009889
1520530995.651574 0.011720 0.011774
1520530995.701541 0.010284 0.010337
1520530995.751543 0.011632 0.011683
1520530995.801545 0.010154 0.010204
1520530995.851546 0.011394 0.011454
1520530995.901546 0.010097 0.010157
1520530995.951549 0.010339 0.010399
1520530996.001551 0.009971 0.010031
1520530996.051552 0.010261 0.010333
1520530996.101684 0.009844 0.009900
1520530996.151685 0.009398 0.009456
1520530996.201761 0.011426 0.011484
1520530996.251688 0.010769 0.010827
1520530996.301690 0.011233 0.011295
1520530996.351691 0.010410 0.010464
1520530996.401693 0.009449 0.009505
1520530996.451694 0.010325 0.010379
1520530996.502006 0.010568 0.010623
1520530996.552007 0.009289 0.009341
1520530996.602009 0.010336 0.010397
1520530996.652011 0.010966 0.011074
1520530996.702012 0.010553 0.010610
1520530996.752014 0.010444 0.010550
1520530996.802015 0.010258 0.010311
1520530996.852017 0.009244 0.009295
1520530996.902018 0.009619 0.009760
1520530996.952113 0.008729 0.008796
1520530997.002115 0.008981 0.009071
1520530997.052116 0.009079 0.009151
1520530997.102118 0.010124 0.010187
1520530997.152119 0.011615 0.011677
1520530997.202121 0.010201 0.010257
1520530997.252123 0.010982 0.011101
1520530997.302125 0.008471 0.008527
1520530997.352108 0.011060 0.011114
1520530997.402109 0.011083 0.011141
1520530997.452111 0.009753 0.009805
1520530997.502112 0.010808 0.010867
1520530997.552114 0.011797 0.011851
1520530997.602116 0.011845 0.011899
1520530997.652117 0.009962 0.010019
1520530997.702119 0.012017 0.012070
1520530997.752084 0.011884 0.011941
1520530997.802112 0.010926 0.010980
1520530997.852087 0.009444 0.009527
1520530997.902089 0.010793 0.010851
1520530997.952090 0.010158 0.010251
1520530998.002092 0.010715 0.010771
1520530998.052093 0.008900 0.008984
1520530998.102095 0.010688 0.010748
1520530998.151650 0.007548 0.007611
1520530998.201652 0.012298 0.012353
1520530998.251654 0.006345 0.006401
1520530998.301655 0.011227 0.011282
1520530998.351657 0.009238 0.009301
1520530998.401658 0.009835 0.009892
1520530998.451660 0.010610 0.010711
1520530998.501661 0.010132 0.010226
1520530998.551467 0.010601 0.010664
1520530998.601470 0.010061 0.010143
1520530998.651470 0.012188 0.012251
1520530998.701473 0.009903 0.009962
1520530998.751474 0.013380 0.013435
1520530998.801476 0.009444 0.009499
1520530998.851477 0.011316 0.011376
1520530998.901479 0.007983 0.008035
1520530998.951526 0.011045 0.011101
1520530999.001528 0.007330 0.007413
1520530999.051529 0.011495 0.011591
1520530999.101530 0.010801 0.010907
1520530999.151532 0.011785 0.011851
1520530999.201533 0.009062 0.009145
1520530999.251535 0.010881 0.010951
1520530999.301537 0.012376 0.012459
1520530999.351538 0.010564 0.010672
1520530999.401338 0.011232 0.011340
1520530999.451336 0.011182 0.011270
1520530999.501338 0.009928 0.010016
1520530999.551339 0.009950 0.010033
1520530999.601341 0.008011 0.008105
1520530999.651342 0.011940 0.012042
1520530999.701344 0.008436 0.008574
1520530999.751345 0.011949 0.012031
1520530999.801661 0.115230 0.115299
1520530999.851663 0.008124 0.008243
1520530999.901664 0.010703 0.010851
1520530999.951666 0.007525 0.007653
1520531000.001667 0.010835 0.010919
1520531000.051669 0.007350 0.007451
1520531000.101670 0.005913 0.006015
1520531000.151672 0.010149 0.010235
1520531000.202605 0.096232 0.096289
1520531000.252606 0.008455 0.008577
1520531000.302608 0.010428 0.010501
1520531000.352610 0.009655 0.009741
1520531000.402611 0.009886 0.010010
1520531000.452613 0.009824 0.009911
1520531000.502614 0.011666 0.011740
1520531000.552616 0.007569 0.007690
1520531000.603373 0.108788 0.108879
1520531000.653374 0.007403 0.007479
1520531000.703375 0.008881 0.008965
1520531000.753377 0.009754 0.009833
1520531000.803378 0.009743 0.009873
1520531000.853380 0.009140 0.009263
1520531000.903382 0.009334 0.009462
1520531000.953383 0.009617 0.009703
1520531001.002923 0.010977 0.011065
1520531001.053002 0.009166 0.009291
1520531001.102926 0.007650 0.007764
1520531001.152928 0.009462 0.009547
1520531001.202929 0.010522 0.010607
1520531001.252930 0.012216 0.012300
1520531001.302933 0.011148 0.011240
1520531001.352934 0.009531 0.009617
1520531001.402936 0.010821 0.010891
1520531001.451880 0.013866 0.013946
1520531001.501882 0.011495 0.011582
1520531001.551883 0.010409 0.010494
1520531001.601885 0.011807 0.011892
1520531001.651886 0.009260 0.009366
1520531001.701888 0.011837 0.011921
1520531001.751889 0.011006 0.011081
1520531001.801892 0.011292 0.011378
1520531001.851577 0.012474 0.012548
1520531001.901579 0.009974 0.010058
1520531001.951580 0.009169 0.009295
1520531002.001582 0.007642 0.007748
1520531002.051584 0.009083 0.009170
1520531002.101586 0.005018 0.005105
1520531002.151587 0.011092 0.011177
1520531002.201589 0.009661 0.009746
1520531002.251707 0.009774 0.009863
1520531002.301708 0.011597 0.011700
1520531002.351710 0.008488 0.008561
