#frame_time_stamp time_pre_proc time_post_proc
1520437773.868733 0.011374 0.011470
1520437773.918734 0.012628 0.012698
1520437773.968736 0.011468 0.011530
1520437774.018767 0.009742 0.009816
1520437774.068872 0.011176 0.011236
1520437774.118770 0.011436 0.011579
1520437774.168772 0.011349 0.011411
1520437774.218773 0.012857 0.012920
1520437774.268775 0.011204 0.011277
1520437774.318777 0.012434 0.012494
1520437774.368778 0.011878 0.011943
1520437774.418797 0.011857 0.011919
1520437774.468798 0.011286 0.011359
1520437774.518800 0.012545 0.012610
1520437774.568801 0.010750 0.010812
1520437774.618803 0.012226 0.012290
1520437774.668805 0.011022 0.011089
1520437774.718806 0.010929 0.011035
1520437774.768808 0.011485 0.011545
1520437774.818815 0.005449 0.005541
1520437774.868792 0.011100 0.011161
1520437774.918792 0.012342 0.012405
1520437774.968796 0.010931 0.010999
1520437775.018796 0.011425 0.011488
1520437775.068798 0.011093 0.011154
1520437775.118799 0.012838 0.012899
1520437775.168801 0.010678 0.010767
1520437775.218802 0.012015 0.012098
1520437775.268810 0.010901 0.010965
1520437775.318810 0.012676 0.012740
1520437775.368812 0.011822 0.011880
1520437775.418813 0.012627 0.012689
1520437775.468816 0.011545 0.011613
1520437775.518816 0.012786 0.012849
1520437775.568819 0.011270 0.011360
1520437775.618821 0.013641 0.013702
1520437775.668895 0.012556 0.012620
1520437775.718801 0.012427 0.012491
1520437775.768803 0.010823 0.010885
1520437775.818805 0.010425 0.010484
1520437775.868806 0.011073 0.011161
1520437775.918808 0.011386 0.011446
1520437775.968809 0.010539 0.010614
1520437776.018811 0.012181 0.012251
1520437776.068810 0.010512 0.010602
1520437776.118812 0.011316 0.011374
1520437776.168813 0.009909 0.009964
1520437776.218815 0.012109 0.012198
1520437776.268817 0.009929 0.009988
1520437776.318818 0.010367 0.010457
1520437776.368820 0.010559 0.010623
1520437776.418821 0.011766 0.011827
1520437776.468774 0.011717 0.011803
1520437776.518775 0.010259 0.010315
1520437776.568777 0.010254 0.010344
1520437776.618779 0.010375 0.010486
1520437776.668781 0.008478 0.008533
1520437776.718782 0.009750 0.009811
1520437776.768784 0.011673 0.011763
1520437776.818786 0.011955 0.012013
1520437776.868756 0.010958 0.011022
1520437776.918757 0.010572 0.010681
1520437776.968758 0.011024 0.011114
1520437777.018761 0.009711 0.009770
1520437777.068762 0.010252 0.010363
1520437777.118763 0.009389 0.009453
1520437777.168766 0.010581 0.010672
1520437777.218767 0.013564 0.013625
1520437777.268847 0.011307 0.011367
1520437777.318766 0.011400 0.011462
1520437777.368768 0.011403 0.011495
1520437777.418769 0.009696 0.009755
1520437777.468771 0.010382 0.010475
1520437777.518773 0.011087 0.011201
1520437777.568774 0.010920 0.011013
1520437777.618776 0.010105 0.010167
1520437777.668777 0.012507 0.012592
1520437777.718800 0.009017 0.009147
1520437777.768800 0.010101 0.010175
1520437777.818803 0.014520 0.014611
1520437777.868805 0.010953 0.011021
1520437777.918806 0.012621 0.012685
1520437777.968808 0.011597 0.011658
1520437778.018809 0.010311 0.010369
1520437778.068811 0.011124 0.011215
1520437778.118805 0.012028 0.012098
1520437778.168808 0.011146 0.011224
1520437778.218809 0.009974 0.010050
1520437778.268811 0.011674 0.011766
1520437778.318812 0.012542 0.012607
1520437778.368814 0.008878 0.008947
1520437778.418815 0.011174 0.011325
1520437778.468817 0.010686 0.010749
1520437778.518826 0.012337 0.012417
1520437778.568827 0.011255 0.011351
1520437778.618829 0.012306 0.012365
1520437778.668832 0.011935 0.011996
1520437778.718832 0.013239 0.013331
1520437778.768835 0.010905 0.010964
1520437778.818835 0.012543 0.012603
1520437778.868911 0.011143 0.011209
1520437778.918869 0.012297 0.012392
1520437778.968871 0.010545 0.010615
1520437779.018873 0.011535 0.011600
1520437779.068874 0.010999 0.011089
1520437779.118876 0.012079 0.012143
1520437779.168877 0.009991 0.010055
1520437779.218879 0.011196 0.011291
1520437779.268880 0.010627 0.010688
1520437779.318885 0.013019 0.013084
1520437779.368886 0.011119 0.011209
1520437779.418888 0.011812 0.011874
1520437779.468890 0.011432 0.011500
1520437779.518891 0.012241 0.012333
1520437779.568893 0.010598 0.010666
1520437779.618894 0.009495 0.009563
1520437779.668896 0.010586 0.010676
1520437779.718897 0.012300 0.012377
1520437779.768849 0.010831 0.010898
1520437779.818851 0.011185 0.011275
1520437779.868853 0.011143 0.011204
1520437779.918854 0.009820 0.009884
1520437779.968856 0.010675 0.010740
1520437780.018857 0.011418 0.011510
1520437780.068859 0.010944 0.011006
1520437780.118860 0.011697 0.011756
1520437780.168823 0.011636 0.011697
1520437780.218826 0.012205 0.012302
1520437780.268827 0.011154 0.011217
1520437780.318828 0.011473 0.011533
1520437780.368830 0.011697 0.011760
1520437780.418832 0.011750 0.011842
1520437780.468891 0.010230 0.010295
1520437780.518834 0.011919 0.011990
1520437780.568865 0.012063 0.012157
1520437780.618867 0.012427 0.012490
1520437780.668868 0.010034 0.010099
1520437780.718870 0.012194 0.012256
1520437780.768871 0.011343 0.011433
1520437780.818873 0.011037 0.011149
1520437780.868874 0.010738 0.010797
1520437780.918876 0.011976 0.012037
1520437780.968930 0.006047 0.006146
1520437781.018932 0.011905 0.011969
1520437781.068934 0.010580 0.010641
1520437781.118935 0.012172 0.012243
1520437781.168937 0.011567 0.011632
1520437781.218938 0.010583 0.010642
1520437781.268940 0.010048 0.010140
1520437781.318941 0.011343 0.011434
1520437781.368991 0.009852 0.009920
1520437781.418993 0.012465 0.012560
1520437781.468995 0.011241 0.011315
1520437781.518996 0.011946 0.012015
1520437781.568997 0.006647 0.006738
1520437781.619000 0.011573 0.011632
1520437781.669000 0.011240 0.011331
1520437781.719004 0.011596 0.011661
1520437781.769030 0.006145 0.006239
1520437781.819032 0.008909 0.008969
1520437781.869034 0.005871 0.005982
1520437781.919035 0.011839 0.011903
1520437781.969037 0.006482 0.006592
1520437782.019039 0.012609 0.012664
1520437782.069083 0.004984 0.005079
1520437782.119041 0.010692 0.010763
1520437782.169043 0.012141 0.012276
1520437782.219058 0.012470 0.012534
1520437782.269060 0.005780 0.005873
1520437782.319062 0.011119 0.011197
1520437782.369063 0.011968 0.012062
1520437782.419065 0.011412 0.011474
1520437782.469066 0.010018 0.010108
1520437782.519068 0.011043 0.011105
1520437782.569069 0.010022 0.010112
1520437782.619123 0.010478 0.010548
1520437782.669125 0.009676 0.009749
1520437782.719126 0.011838 0.011929
1520437782.769128 0.012627 0.012683
1520437782.819129 0.011647 0.011715
1520437782.869131 0.012317 0.012379
1520437782.919132 0.011641 0.011726
1520437782.969134 0.010692 0.010758
1520437783.019198 0.010472 0.010533
1520437783.069200 0.011637 0.011728
1520437783.119201 0.011978 0.012045
1520437783.169203 0.009412 0.009480
1520437783.219204 0.011705 0.011769
1520437783.269206 0.009642 0.009733
1520437783.319207 0.010417 0.010479
1520437783.369209 0.010190 0.010331
1520437783.419165 0.010150 0.010212
1520437783.469167 0.011655 0.011750
1520437783.519168 0.009577 0.009692
1520437783.569170 0.011443 0.011542
1520437783.619172 0.011293 0.011353
1520437783.669200 0.009343 0.009479
1520437783.719174 0.010350 0.010412
1520437783.769176 0.008771 0.008864
1520437783.819090 0.010483 0.010594
1520437783.869092 0.008795 0.008890
1520437783.919094 0.010663 0.010728
1520437783.969095 0.009764 0.009860
1520437784.019097 0.010960 0.011025
1520437784.069098 0.011818 0.011910
1520437784.119100 0.011710 0.011779
1520437784.169101 0.010071 0.010164
1520437784.219103 0.012080 0.012163
1520437784.268970 0.011103 0.011196
1520437784.318971 0.012496 0.012557
1520437784.368973 0.005740 0.005839
1520437784.418975 0.011877 0.011938
1520437784.468976 0.009831 0.009896
1520437784.518977 0.011065 0.011158
1520437784.568979 0.010763 0.010830
1520437784.618980 0.011817 0.011907
1520437784.668921 0.010577 0.010644
1520437784.718921 0.013216 0.013306
1520437784.768924 0.011356 0.011413
1520437784.818925 0.012366 0.012459
1520437784.868927 0.010111 0.010182
1520437784.918927 0.011733 0.011823
1520437784.968930 0.010394 0.010458
1520437785.018931 0.011209 0.011271
1520437785.069030 0.009354 0.009447
1520437785.119030 0.012494 0.012555
1520437785.169033 0.011020 0.011097
1520437785.219034 0.012126 0.012184
1520437785.269044 0.011698 0.011765
1520437785.319036 0.010990 0.011117
1520437785.369038 0.010459 0.010569
1520437785.419039 0.011515 0.011617
1520437785.469121 0.011175 0.011251
1520437785.519123 0.010657 0.010788
1520437785.569124 0.009690 0.009770
1520437785.619126 0.011825 0.011920
1520437785.669127 0.012654 0.012715
1520437785.719129 0.011710 0.011801
1520437785.769130 0.012761 0.012823
1520437785.819132 0.012579 0.012671
1520437785.869100 0.008204 0.008278
1520437785.919101 0.011851 0.011942
1520437785.969103 0.012513 0.012576
1520437786.019105 0.010905 0.010998
1520437786.069106 0.011709 0.011768
1520437786.119107 0.012663 0.012736
1520437786.169109 0.011099 0.011206
1520437786.219111 0.011832 0.011895
1520437786.269116 0.014033 0.014095
1520437786.319118 0.006630 0.006727
1520437786.369119 0.010452 0.010529
1520437786.419121 0.011033 0.011110
1520437786.469123 0.012474 0.012585
1520437786.519124 0.010542 0.010618
1520437786.569126 0.009877 0.009941
1520437786.619127 0.011356 0.011461
1520437786.669129 0.009701 0.009761
1520437786.719139 0.009970 0.010036
1520437786.769141 0.010078 0.010178
1520437786.819142 0.010500 0.010559
1520437786.869144 0.010831 0.010935
1520437786.919145 0.010319 0.010409
1520437786.969147 0.009577 0.009640
1520437787.019149 0.010966 0.011026
1520437787.069150 0.012379 0.012473
1520437787.119185 0.010784 0.010849
1520437787.169186 0.007198 0.007267
1520437787.219188 0.010336 0.010401
1520437787.269189 0.011163 0.011280
1520437787.319191 0.010497 0.010560
1520437787.369192 0.008996 0.009061
1520437787.419194 0.010680 0.010745
1520437787.469196 0.012630 0.012727
1520437787.519256 0.009815 0.009874
1520437787.569258 0.010677 0.010768
1520437787.619259 0.010450 0.010510
1520437787.669261 0.010179 0.010333
1520437787.719262 0.010442 0.010511
1520437787.769264 0.010824 0.010915
1520437787.819265 0.010622 0.010691
1520437787.869268 0.011008 0.011153
1520437787.919166 0.011184 0.011249
1520437787.969167 0.010673 0.010816
1520437788.019169 0.010545 0.010622
1520437788.069170 0.010185 0.010291
1520437788.119172 0.010510 0.010604
1520437788.169173 0.010529 0.010645
1520437788.219175 0.010746 0.010807
1520437788.269176 0.011690 0.011830
1520437788.319113 0.011136 0.011206
1520437788.369114 0.010442 0.010538
1520437788.419115 0.010625 0.010720
1520437788.469121 0.010519 0.010612
1520437788.519118 0.008846 0.008910
1520437788.569120 0.010126 0.010217
1520437788.619122 0.011364 0.011426
1520437788.669123 0.010233 0.010325
1520437788.719146 0.011495 0.011581
1520437788.769103 0.009394 0.009486
1520437788.819105 0.012610 0.012677
1520437788.869106 0.013051 0.013142
1520437788.919108 0.011679 0.011744
1520437788.969110 0.013515 0.013605
1520437789.019111 0.011807 0.011872
1520437789.069113 0.009460 0.009520
1520437789.119114 0.010680 0.010772
1520437789.168958 0.012360 0.012429
1520437789.218959 0.011380 0.011472
1520437789.268961 0.010024 0.010083
1520437789.318962 0.012014 0.012076
1520437789.368964 0.011327 0.011432
1520437789.418965 0.012074 0.012144
1520437789.468968 0.010019 0.010089
1520437789.518969 0.011799 0.011890
1520437789.568922 0.010660 0.010725
1520437789.618924 0.012088 0.012152
1520437789.668926 0.010594 0.010687
1520437789.718927 0.011643 0.011711
1520437789.768929 0.010042 0.010136
1520437789.818930 0.011700 0.011765
1520437789.868932 0.011059 0.011149
1520437789.918933 0.011733 0.011794
1520437789.969110 0.011710 0.011803
1520437790.019112 0.012507 0.012571
1520437790.069113 0.006865 0.006958
1520437790.119114 0.009466 0.009547
1520437790.169116 0.010702 0.010796
1520437790.219117 0.012783 0.012847
1520437790.269119 0.009964 0.010057
1520437790.319121 0.012204 0.012266
1520437790.369453 0.120694 0.120772
1520437790.419455 0.010009 0.010069
1520437790.469456 0.012482 0.012547
1520437790.519458 0.009952 0.010042
1520437790.569459 0.011734 0.011800
1520437790.619461 0.011456 0.011515
1520437790.669463 0.011084 0.011174
1520437790.719464 0.010455 0.010517
1520437790.769437 0.011539 0.011634
1520437790.819438 0.011857 0.011921
1520437790.869440 0.010548 0.010643
1520437790.919441 0.009572 0.009632
1520437790.969443 0.012347 0.012457
1520437791.019444 0.010547 0.010607
1520437791.069446 0.012539 0.012605
1520437791.119448 0.010639 0.010728
1520437791.169608 0.010553 0.010609
1520437791.219139 0.011190 0.011253
1520437791.269141 0.010317 0.010410
1520437791.319142 0.011619 0.011684
1520437791.369143 0.010526 0.010588
1520437791.419145 0.011266 0.011332
1520437791.469147 0.009647 0.009713
1520437791.519152 0.011729 0.011790
1520437791.569150 0.011985 0.012077
1520437791.619153 0.010955 0.011018
1520437791.669155 0.010437 0.010498
1520437791.719253 0.011521 0.011614
1520437791.769158 0.011965 0.012039
1520437791.819160 0.010456 0.010518
1520437791.869161 0.009542 0.009635
1520437791.919163 0.010045 0.010172
1520437791.969164 0.012453 0.012515
1520437792.019236 0.010504 0.010600
1520437792.069237 0.010000 0.010064
1520437792.119239 0.011545 0.011606
1520437792.169240 0.011722 0.011815
1520437792.219242 0.012251 0.012312
1520437792.269244 0.013060 0.013118
1520437792.319245 0.012035 0.012126
1520437792.369247 0.013039 0.013097
1520437792.419415 0.012423 0.012512
1520437792.469418 0.011711 0.011770
1520437792.519418 0.010633 0.010721
1520437792.569421 0.011525 0.011593
1520437792.619423 0.010995 0.011054
1520437792.669425 0.010871 0.011004
1520437792.719426 0.009869 0.009932
1520437792.769428 0.011802 0.011895
1520437792.819557 0.009578 0.009642
1520437792.869558 0.011638 0.011704
1520437792.919560 0.010678 0.010767
1520437792.969562 0.012205 0.012266
1520437793.019563 0.012005 0.012148
1520437793.069565 0.011499 0.011592
1520437793.119569 0.013045 0.013135
1520437793.169568 0.010465 0.010554
1520437793.219491 0.010156 0.010268
1520437793.269492 0.011125 0.011230
1520437793.319570 0.011774 0.011925
1520437793.369495 0.010817 0.010910
1520437793.419497 0.010093 0.010182
1520437793.469498 0.010402 0.010494
1520437793.519500 0.009345 0.009436
1520437793.569501 0.011215 0.011307
1520437793.619503 0.009728 0.009786
1520437793.669405 0.011002 0.011090
1520437793.719407 0.009867 0.009956
1520437793.769408 0.011392 0.011457
1520437793.819410 0.009870 0.009962
1520437793.869412 0.011229 0.011285
1520437793.919413 0.012101 0.012192
1520437793.969415 0.012031 0.012090
1520437794.019416 0.010721 0.010813
1520437794.069222 0.013280 0.013355
1520437794.119223 0.011231 0.011327
1520437794.169225 0.012439 0.012500
1520437794.219226 0.010701 0.010791
1520437794.269229 0.012183 0.012273
1520437794.319230 0.011161 0.011256
1520437794.369231 0.010671 0.010764
1520437794.419233 0.010091 0.010185
1520437794.469350 0.012177 0.012270
1520437794.519351 0.011356 0.011449
1520437794.569352 0.006199 0.006294
1520437794.619354 0.009916 0.010043
1520437794.669356 0.011851 0.011980
1520437794.719357 0.011803 0.011864
1520437794.769359 0.011292 0.011430
1520437794.819361 0.011634 0.011726
1520437794.869595 0.011846 0.011935
1520437794.919652 0.012004 0.012091
1520437794.969598 0.010736 0.010836
1520437795.019600 0.011565 0.011656
1520437795.069601 0.010751 0.010855
1520437795.119603 0.012678 0.012771
1520437795.169604 0.010487 0.010583
1520437795.219606 0.011000 0.011132
1520437795.269314 0.011049 0.011176
1520437795.319316 0.010220 0.010316
1520437795.369317 0.011637 0.011696
1520437795.419319 0.011077 0.011189
1520437795.469321 0.010887 0.010949
1520437795.519322 0.010888 0.010979
1520437795.569324 0.011968 0.012029
1520437795.619325 0.007983 0.008073
1520437795.669224 0.010917 0.010987
1520437795.719226 0.012025 0.012116
1520437795.769227 0.011896 0.011952
1520437795.819228 0.010817 0.010918
1520437795.869231 0.010873 0.011001
1520437795.919232 0.011030 0.011123
1520437795.969233 0.012325 0.012413
1520437796.019235 0.010834 0.010923
1520437796.069237 0.012779 0.012868
1520437796.119460 0.010770 0.010861
1520437796.169461 0.010638 0.010732
1520437796.219462 0.010870 0.010969
1520437796.269464 0.012502 0.012579
1520437796.319465 0.010234 0.010323
1520437796.369467 0.012268 0.012327
1520437796.419469 0.010867 0.010958
1520437796.469471 0.006692 0.006782
1520437796.519698 0.006067 0.006167
1520437796.569666 0.006097 0.006189
1520437796.619667 0.011485 0.011576
1520437796.669669 0.005779 0.005871
1520437796.719671 0.011305 0.011396
1520437796.769672 0.005303 0.005395
1520437796.819674 0.005481 0.005575
1520437796.869675 0.010308 0.010400
1520437796.919425 0.010257 0.010357
1520437796.969426 0.010630 0.010726
1520437797.019428 0.010239 0.010301
1520437797.069430 0.011175 0.011264
1520437797.119431 0.012776 0.012832
1520437797.169433 0.005487 0.005577
1520437797.219435 0.011474 0.011540
1520437797.269436 0.005992 0.006086
1520437797.319312 0.010911 0.010977
1520437797.369314 0.011523 0.011618
1520437797.419315 0.010110 0.010202
1520437797.469317 0.011305 0.011394
1520437797.519319 0.010589 0.010683
1520437797.569321 0.011738 0.011840
1520437797.619322 0.010333 0.010432
1520437797.669324 0.012398 0.012506
1520437797.719583 0.014685 0.014783
1520437797.769585 0.013132 0.013203
1520437797.819586 0.012581 0.012673
1520437797.869588 0.012418 0.012477
1520437797.919589 0.012772 0.012870
1520437797.969591 0.011696 0.011753
1520437798.019592 0.008271 0.008364
1520437798.069594 0.008598 0.008689
1520437798.119693 0.011345 0.011482
1520437798.169684 0.010966 0.011055
1520437798.219685 0.006035 0.006130
1520437798.269687 0.011389 0.011480
1520437798.319689 0.012283 0.012379
1520437798.369690 0.006024 0.006118
1520437798.419692 0.011876 0.011945
1520437798.469693 0.011037 0.011127
1520437798.519695 0.012408 0.012479
1520437798.569393 0.013304 0.013367
1520437798.619395 0.006096 0.006186
1520437798.669397 0.011050 0.011111
1520437798.719398 0.010272 0.010364
1520437798.769400 0.011803 0.011865
1520437798.819401 0.009417 0.009511
1520437798.869403 0.011307 0.011397
1520437798.919404 0.012079 0.012168
1520437798.969350 0.007347 0.007462
1520437799.019351 0.005437 0.005533
1520437799.069353 0.010835 0.010924
1520437799.119355 0.009468 0.009567
1520437799.169357 0.010973 0.011065
1520437799.219358 0.004773 0.004861
1520437799.269360 0.010739 0.010829
1520437799.319361 0.010145 0.010243
1520437799.369826 0.114525 0.114578
1520437799.419827 0.010916 0.011058
1520437799.469829 0.009602 0.009657
1520437799.519830 0.012093 0.012182
1520437799.569832 0.006220 0.006311
1520437799.619834 0.006885 0.006974
1520437799.669835 0.010062 0.010151
1520437799.719837 0.009702 0.009842
1520437799.769760 0.009302 0.009391
1520437799.819761 0.004683 0.004770
1520437799.869763 0.008981 0.009061
1520437799.919765 0.004644 0.004733
1520437799.969766 0.009209 0.009302
1520437800.019768 0.004953 0.005046
1520437800.069769 0.009469 0.009538
1520437800.119771 0.010042 0.010180
1520437800.169489 0.011210 0.011276
1520437800.219491 0.006012 0.006103
1520437800.269493 0.007839 0.007913
1520437800.319494 0.008567 0.008686
1520437800.369496 0.006173 0.006265
1520437800.419497 0.006931 0.007024
1520437800.469499 0.011023 0.011116
1520437800.519500 0.011640 0.011733
1520437800.569502 0.010560 0.010650
1520437800.619535 0.005531 0.005624
1520437800.669538 0.005012 0.005117
1520437800.719539 0.004943 0.005034
1520437800.769540 0.004908 0.005003
1520437800.819542 0.011950 0.012038
1520437800.869544 0.010909 0.010964
1520437800.919546 0.010321 0.010411
1520437800.969548 0.011426 0.011481
1520437801.019991 0.006332 0.006432
1520437801.069993 0.005390 0.005478
1520437801.119994 0.006363 0.006455
1520437801.169996 0.005503 0.005590
1520437801.219997 0.010378 0.010476
1520437801.269999 0.008853 0.008941
1520437801.320002 0.004684 0.004774
1520437801.370002 0.011104 0.011194
1520437801.419758 0.005907 0.005996
1520437801.469760 0.009344 0.009431
1520437801.519762 0.011887 0.011977
1520437801.569763 0.009902 0.009963
1520437801.619765 0.008423 0.008533
1520437801.669766 0.010689 0.010761
1520437801.719768 0.011186 0.011288
1520437801.769769 0.010679 0.010743
1520437801.819572 0.005948 0.006039
1520437801.869574 0.005693 0.005787
1520437801.919575 0.012527 0.012616
1520437801.969577 0.010767 0.010860
1520437802.019579 0.012335 0.012428
1520437802.069580 0.011095 0.011185
1520437802.119581 0.011818 0.011927
1520437802.169583 0.010094 0.010186
1520437802.219633 0.011128 0.011216
1520437802.269635 0.005804 0.005897
1520437802.319637 0.005965 0.006054
1520437802.369638 0.006613 0.006703
1520437802.419640 0.007493 0.007582
1520437802.469642 0.012264 0.012354
1520437802.519643 0.012273 0.012361
1520437802.569645 0.011902 0.011995
1520437802.619928 0.010011 0.010103
1520437802.669930 0.004455 0.004551
1520437802.719932 0.010491 0.010580
1520437802.769933 0.009371 0.009426
1520437802.819934 0.005576 0.005672
1520437802.869941 0.011446 0.011505
1520437802.919937 0.004750 0.004840
1520437802.970027 0.009278 0.009333
1520437803.019941 0.010434 0.010522
1520437803.069649 0.006502 0.006592
1520437803.119651 0.005591 0.005696
1520437803.169652 0.011030 0.011126
1520437803.219654 0.011653 0.011749
1520437803.269655 0.010872 0.010962
1520437803.319657 0.012061 0.012150
1520437803.369658 0.006175 0.006266
1520437803.419660 0.009363 0.009455
1520437803.469752 0.005459 0.005548
1520437803.519753 0.005854 0.005945
1520437803.569755 0.006546 0.006636
1520437803.619756 0.013375 0.013474
1520437803.669758 0.011301 0.011396
1520437803.719759 0.011716 0.011807
1520437803.769761 0.008440 0.008550
1520437803.819763 0.011025 0.011118
1520437803.869863 0.005923 0.006011
1520437803.919865 0.010915 0.011019
1520437803.969866 0.012304 0.012396
1520437804.019868 0.005820 0.005913
1520437804.069870 0.009746 0.009800
1520437804.119872 0.005327 0.005418
1520437804.169873 0.010007 0.010064
1520437804.219874 0.010080 0.010174
1520437804.269803 0.009524 0.009583
1520437804.319805 0.004937 0.005046
1520437804.369806 0.009077 0.009137
1520437804.419807 0.010278 0.010366
1520437804.469809 0.009269 0.009415
1520437804.519811 0.010339 0.010428
1520437804.569869 0.011719 0.011814
1520437804.619813 0.005292 0.005384
1520437804.669715 0.005271 0.005359
1520437804.719717 0.010376 0.010530
1520437804.769718 0.009949 0.010042
1520437804.819720 0.011890 0.011980
1520437804.869721 0.011496 0.011587
1520437804.919723 0.014352 0.014409
1520437804.969724 0.011792 0.011883
1520437805.019726 0.012149 0.012237
1520437805.069673 0.011270 0.011357
1520437805.119974 0.011088 0.011177
1520437805.169976 0.010604 0.010742
1520437805.219977 0.004706 0.004794
1520437805.269979 0.009102 0.009233
1520437805.319981 0.004949 0.005036
1520437805.369982 0.009315 0.009410
1520437805.419983 0.010357 0.010421
1520437805.469985 0.005429 0.005515
1520437805.519761 0.012985 0.013038
1520437805.569763 0.005040 0.005132
1520437805.619764 0.005638 0.005730
1520437805.669766 0.011933 0.012023
1520437805.719767 0.011503 0.011591
1520437805.769769 0.006023 0.006117
1520437805.819770 0.011554 0.011646
1520437805.869772 0.010938 0.011008
1520437805.919741 0.012183 0.012277
1520437805.969743 0.010589 0.010680
1520437806.019744 0.011339 0.011431
1520437806.069746 0.011165 0.011253
1520437806.119747 0.005206 0.005299
1520437806.169778 0.010284 0.010371
1520437806.219750 0.010598 0.010688
1520437806.269752 0.009645 0.009734
1520437806.319906 0.010931 0.011019
1520437806.369908 0.006393 0.006485
1520437806.419909 0.011016 0.011107
1520437806.469911 0.011258 0.011390
1520437806.519912 0.010557 0.010647
1520437806.569914 0.012311 0.012424
1520437806.619915 0.010295 0.010384
1520437806.669918 0.008593 0.008680
1520437806.719895 0.011442 0.011535
1520437806.769897 0.010025 0.010116
1520437806.819898 0.010517 0.010606
1520437806.869900 0.011964 0.012055
1520437806.919901 0.011956 0.012019
1520437806.969903 0.008634 0.008752
1520437807.019904 0.008660 0.008746
1520437807.069906 0.011182 0.011272
1520437807.119833 0.008571 0.008635
1520437807.169834 0.011005 0.011106
1520437807.219837 0.012844 0.012937
1520437807.269838 0.010269 0.010358
1520437807.319839 0.011289 0.011386
1520437807.369841 0.007445 0.007536
1520437807.419842 0.010662 0.010759
1520437807.469844 0.010369 0.010457
1520437807.519813 0.010379 0.010466
1520437807.569825 0.011423 0.011571
1520437807.619827 0.011269 0.011371
1520437807.669828 0.010318 0.010386
1520437807.719830 0.011987 0.012077
1520437807.769831 0.010773 0.010833
1520437807.819833 0.011764 0.011862
1520437807.869834 0.011131 0.011222
1520437807.919837 0.011623 0.011717
1520437807.970028 0.012157 0.012250
1520437808.020030 0.010525 0.010617
1520437808.070031 0.011414 0.011502
1520437808.120033 0.010195 0.010290
1520437808.170034 0.011078 0.011170
1520437808.220036 0.009763 0.009859
1520437808.270038 0.011673 0.011739
1520437808.320039 0.010991 0.011083
1520437808.369899 0.010248 0.010304
1520437808.419900 0.010331 0.010421
1520437808.469902 0.011596 0.011678
1520437808.519903 0.007677 0.007781
1520437808.569905 0.011813 0.011938
1520437808.619907 0.008262 0.008370
1520437808.669908 0.012127 0.012218
1520437808.719910 0.008316 0.008390
1520437808.769798 0.010238 0.010349
1520437808.819799 0.007704 0.007797
1520437808.869801 0.010856 0.010951
1520437808.919802 0.007838 0.007931
1520437808.969804 0.009775 0.009866
1520437809.019806 0.011152 0.011245
1520437809.069807 0.010169 0.010260
1520437809.119808 0.006957 0.007048
1520437809.170055 0.011892 0.011949
1520437809.220056 0.008020 0.008110
1520437809.270058 0.012201 0.012289
1520437809.320060 0.009033 0.009124
1520437809.370061 0.012125 0.012217
1520437809.420062 0.008826 0.008918
