#frame_time_stamp time_pre_proc time_post_proc
1311870432.931572 0.009526 0.009628
1311870432.963562 0.012205 0.012295
1311870432.999630 0.011952 0.012037
1311870433.031584 0.013670 0.013786
1311870433.063635 0.011756 0.011867
1311870433.099562 0.011811 0.011898
1311870433.131626 0.010020 0.010152
1311870433.163663 0.009817 0.009916
1311870433.199558 0.011403 0.011489
1311870433.231636 0.012355 0.012433
1311870433.263519 0.009747 0.009846
1311870433.299576 0.013589 0.013728
1311870433.331596 0.013172 0.013310
1311870433.363571 0.012115 0.012250
1311870433.399625 0.013301 0.013441
1311870433.431583 0.012316 0.012410
1311870433.463559 0.012713 0.012806
1311870433.499504 0.012108 0.012194
1311870433.531517 0.010162 0.010257
1311870433.563651 0.012016 0.012148
1311870433.599748 0.012472 0.012610
1311870433.633359 0.012751 0.012896
1311870433.663567 0.012610 0.012704
1311870433.699816 0.011365 0.011450
1311870433.731536 0.009621 0.009716
1311870433.763545 0.012233 0.012319
1311870433.799626 0.009500 0.009592
1311870433.831859 0.012179 0.012326
1311870433.863545 0.011808 0.011904
1311870433.899585 0.012713 0.012856
1311870433.931709 0.008859 0.008992
1311870433.963703 0.010951 0.011052
1311870433.999523 0.011976 0.012062
1311870434.031599 0.010859 0.010978
1311870434.063605 0.013154 0.013296
1311870434.099832 0.012520 0.012661
1311870434.131804 0.012203 0.012355
1311870434.163544 0.009623 0.009713
1311870434.199633 0.011634 0.011795
1311870434.231542 0.012660 0.012766
1311870434.263545 0.011983 0.012068
1311870434.299615 0.012419 0.012561
1311870434.331839 0.011152 0.011238
1311870434.363534 0.009420 0.009528
1311870434.399678 0.010202 0.010304
1311870434.431695 0.015207 0.015288
1311870434.463583 0.012082 0.012161
1311870434.499762 0.013156 0.013299
1311870434.531561 0.010702 0.010862
1311870434.563553 0.011793 0.011888
1311870434.599830 0.010686 0.010770
1311870434.631527 0.010421 0.010561
1311870434.663662 0.011866 0.011947
1311870434.699666 0.013194 0.013343
1311870434.731536 0.012301 0.012383
1311870434.767663 0.009815 0.009896
1311870434.799566 0.012661 0.012810
1311870434.831779 0.009536 0.009630
1311870434.867798 0.008783 0.008869
1311870434.899553 0.012556 0.012712
1311870434.931645 0.011791 0.011911
1311870434.967535 0.009327 0.009442
1311870434.999589 0.009753 0.009903
1311870435.031785 0.015783 0.015865
1311870435.067626 0.011120 0.011244
1311870435.099699 0.009886 0.009970
1311870435.131763 0.013653 0.013831
1311870435.167540 0.011607 0.011739
1311870435.199566 0.010142 0.010265
1311870435.231679 0.011795 0.011888
1311870435.267867 0.012263 0.012398
1311870435.299742 0.011841 0.011962
1311870435.331634 0.009792 0.009878
1311870435.367691 0.011753 0.011824
1311870435.399734 0.013282 0.013411
1311870435.431784 0.013013 0.013145
1311870435.467618 0.012236 0.012309
1311870435.499650 0.012613 0.012728
1311870435.531794 0.010253 0.010351
1311870435.567656 0.010221 0.010336
1311870435.599673 0.011815 0.011908
1311870435.631832 0.011259 0.011381
1311870435.667902 0.022614 0.022756
1311870435.699715 0.014103 0.014208
1311870435.731639 0.012060 0.012200
1311870435.767597 0.011876 0.011979
1311870435.799955 0.012322 0.012476
1311870435.831633 0.007104 0.007195
1311870435.867717 0.012825 0.013003
1311870435.899972 0.013662 0.013767
1311870435.931792 0.011188 0.011289
1311870435.967666 0.007686 0.007811
1311870435.999894 0.009238 0.009364
1311870436.031755 0.011396 0.011604
1311870436.067746 0.012108 0.012242
1311870436.099813 0.010961 0.011107
1311870436.131762 0.011058 0.011149
1311870436.167891 0.011026 0.011112
1311870436.200035 0.010283 0.010443
1311870436.231775 0.011446 0.011553
1311870436.267655 0.011307 0.011400
1311870436.299786 0.010637 0.010736
1311870436.331958 0.011471 0.011562
1311870436.367789 0.012381 0.012531
1311870436.399748 0.009791 0.009898
1311870436.431853 0.011901 0.012007
1311870436.467708 0.010703 0.010827
1311870436.499724 0.011270 0.011354
1311870436.531686 0.009431 0.009555
1311870436.567649 0.016336 0.016419
1311870436.600076 0.011038 0.011147
1311870436.633915 0.012365 0.012507
1311870436.667799 0.011584 0.011694
1311870436.699713 0.009253 0.009366
1311870436.731758 0.010936 0.011035
1311870436.768050 0.013473 0.013557
1311870436.799700 0.009799 0.009915
1311870436.831852 0.009400 0.009492
1311870436.867905 0.013563 0.013711
1311870436.899855 0.013539 0.013642
1311870436.931933 0.009122 0.009210
1311870436.968236 0.012974 0.013096
1311870436.999889 0.011525 0.011626
1311870437.031944 0.008737 0.008835
1311870437.067654 0.010784 0.010907
1311870437.100178 0.012856 0.013009
1311870437.131969 0.013131 0.013267
1311870437.167667 0.012141 0.012235
1311870437.199925 0.009800 0.009898
1311870437.231936 0.011247 0.011394
1311870437.267827 0.009617 0.009702
1311870437.300070 0.013931 0.014026
1311870437.331827 0.014490 0.014574
1311870437.367959 0.012491 0.012627
1311870437.399868 0.009006 0.009096
1311870437.431930 0.011435 0.011533
1311870437.467917 0.013741 0.013837
1311870437.499944 0.009715 0.009808
1311870437.531864 0.010930 0.011041
1311870437.567872 0.011565 0.011650
1311870437.599941 0.009916 0.010012
1311870437.631901 0.011102 0.011211
1311870437.667940 0.013811 0.013899
1311870437.699777 0.009048 0.009152
1311870437.731943 0.011227 0.011321
1311870437.767795 0.009593 0.009691
1311870437.799747 0.011748 0.011833
1311870437.831896 0.013018 0.013143
1311870437.868123 0.009990 0.010110
1311870437.900069 0.014349 0.014438
1311870437.932604 0.009494 0.009586
1311870437.967868 0.009545 0.009634
1311870437.999873 0.010589 0.010692
1311870438.032040 0.009699 0.009801
1311870438.067992 0.008250 0.008347
1311870438.100054 0.011135 0.011297
1311870438.131845 0.007127 0.007223
1311870438.167952 0.011589 0.011694
1311870438.200093 0.014124 0.014229
1311870438.231870 0.009369 0.009460
1311870438.267979 0.009255 0.009350
1311870438.299797 0.010255 0.010360
1311870438.331819 0.007129 0.007232
1311870438.367780 0.011762 0.011904
1311870438.399835 0.009606 0.009713
1311870438.432856 0.013220 0.013308
1311870438.467869 0.013085 0.013252
1311870438.500036 0.010658 0.010752
1311870438.531921 0.008924 0.009018
1311870438.568013 0.013289 0.013373
1311870438.600021 0.013046 0.013266
1311870438.631835 0.011336 0.011433
1311870438.667869 0.011168 0.011265
1311870438.699970 0.011303 0.011427
1311870438.732000 0.012243 0.012348
1311870438.768162 0.011681 0.011817
1311870438.799815 0.010583 0.010692
1311870438.832114 0.012890 0.012975
1311870438.867827 0.012964 0.013093
1311870438.900416 0.011874 0.011959
1311870438.932530 0.012376 0.012512
1311870438.967952 0.009114 0.009223
1311870439.000222 0.009854 0.009948
1311870439.031959 0.010341 0.010452
1311870439.067798 0.011538 0.011662
1311870439.100209 0.010174 0.010264
1311870439.131876 0.012998 0.013150
1311870439.167836 0.007087 0.007191
1311870439.199794 0.008919 0.009013
1311870439.231835 0.010791 0.010933
1311870439.267817 0.009526 0.009663
1311870439.299813 0.008136 0.008235
1311870439.331860 0.008671 0.008780
1311870439.367859 0.009904 0.010040
1311870439.399807 0.012435 0.012567
1311870439.431917 0.010528 0.010617
1311870439.467853 0.012704 0.012852
1311870439.499862 0.010943 0.011046
1311870439.531912 0.010645 0.010754
1311870439.567862 0.008866 0.008963
1311870439.599826 0.014608 0.014726
1311870439.631904 0.015745 0.015939
1311870439.667868 0.007107 0.007200
1311870439.699827 0.013482 0.013582
1311870439.731911 0.011479 0.011576
1311870439.767878 0.011720 0.011808
1311870439.799818 0.013674 0.013837
1311870439.831973 0.011662 0.011763
1311870439.867821 0.011714 0.011817
1311870439.900184 0.009958 0.010079
1311870439.932173 0.009996 0.010107
1311870439.967891 0.010167 0.010283
1311870439.999959 0.011092 0.011189
1311870440.032069 0.006663 0.006783
1311870440.067993 0.010844 0.010950
1311870440.100001 0.011490 0.011637
1311870440.132116 0.009882 0.009994
1311870440.168088 0.013201 0.013316
1311870440.199932 0.013227 0.013328
1311870440.232151 0.008821 0.008930
1311870440.268000 0.010695 0.010789
1311870440.300046 0.005975 0.006051
1311870440.332046 0.006877 0.007006
1311870440.368148 0.009467 0.009561
1311870440.400131 0.011983 0.012094
1311870440.432012 0.010716 0.010793
1311870440.468251 0.012284 0.012375
1311870440.500265 0.011789 0.011863
1311870440.532310 0.010576 0.010659
1311870440.568327 0.011317 0.011419
1311870440.601112 0.011274 0.011384
1311870440.632152 0.011983 0.012126
1311870440.667912 0.010946 0.011055
1311870440.700052 0.011451 0.011557
1311870440.732289 0.010785 0.010880
1311870440.768161 0.012592 0.012680
1311870440.800074 0.010034 0.010124
1311870440.831930 0.011576 0.011671
1311870440.868097 0.011741 0.011841
1311870440.900702 0.011312 0.011451
1311870440.932236 0.010683 0.010781
1311870440.968265 0.010152 0.010244
1311870440.999991 0.011240 0.011343
1311870441.032175 0.011628 0.011776
1311870441.068154 0.011142 0.011254
1311870441.100200 0.012178 0.012278
1311870441.132291 0.011781 0.011874
1311870441.168090 0.011598 0.011738
1311870441.200181 0.012025 0.012128
1311870441.232068 0.010318 0.010410
1311870441.268233 0.013280 0.013381
1311870441.300230 0.011815 0.011949
1311870441.334609 0.011871 0.011974
1311870441.367979 0.013333 0.013445
1311870441.400106 0.012060 0.012204
1311870441.432295 0.011268 0.011397
1311870441.468277 0.012651 0.012714
1311870441.500170 0.011060 0.011156
1311870441.532130 0.013585 0.013642
1311870441.568914 0.010857 0.010983
1311870441.600118 0.012751 0.012803
1311870441.632942 0.012565 0.012661
1311870441.668118 0.013521 0.013583
1311870441.700172 0.012050 0.012175
1311870441.732030 0.013709 0.013784
1311870441.768221 0.009932 0.009997
1311870441.800208 0.012748 0.012796
1311870441.832186 0.013210 0.013252
1311870441.868242 0.009485 0.009594
1311870441.900199 0.012450 0.012520
1311870441.932347 0.011282 0.011384
1311870441.968225 0.008978 0.009035
1311870442.000519 0.011385 0.011439
1311870442.032101 0.012007 0.012109
1311870442.068163 0.008703 0.008754
1311870442.103605 0.012432 0.012542
1311870442.132295 0.011264 0.011407
1311870442.168086 0.010726 0.010781
1311870442.201178 0.009725 0.009776
1311870442.232210 0.013369 0.013413
1311870442.268206 0.010395 0.010444
1311870442.300086 0.012686 0.012785
1311870442.332140 0.013079 0.013131
1311870442.368246 0.009738 0.009825
1311870442.400030 0.011384 0.011490
1311870442.432189 0.011037 0.011148
1311870442.468023 0.010457 0.010504
1311870442.500198 0.012739 0.012787
1311870442.532181 0.013275 0.013368
1311870442.568220 0.010604 0.010680
1311870442.600265 0.012812 0.012861
1311870442.635674 0.012657 0.012757
1311870442.668160 0.010769 0.010819
1311870442.700211 0.012642 0.012689
1311870442.732224 0.012795 0.012883
1311870442.768169 0.010900 0.010948
1311870442.803175 0.013599 0.013648
1311870442.832847 0.011665 0.011749
1311870442.868218 0.013131 0.013178
1311870442.900140 0.013391 0.013440
1311870442.932118 0.013392 0.013438
1311870442.968874 0.010996 0.011044
1311870443.000647 0.013686 0.013785
1311870443.032544 0.014175 0.014316
1311870443.068224 0.013080 0.013128
1311870443.100206 0.011061 0.011149
1311870443.132186 0.013606 0.013654
1311870443.168697 0.011509 0.011560
1311870443.200234 0.010897 0.010990
1311870443.232146 0.010660 0.010709
1311870443.268148 0.010096 0.010176
1311870443.300216 0.012667 0.012718
1311870443.332286 0.010979 0.011087
1311870443.368387 0.012694 0.012745
1311870443.400129 0.006395 0.006480
1311870443.433543 0.010624 0.010701
1311870443.468216 0.013621 0.013673
1311870443.500190 0.011389 0.011487
1311870443.532274 0.011252 0.011370
1311870443.568228 0.013315 0.013365
1311870443.600188 0.011265 0.011351
1311870443.633824 0.013142 0.013229
1311870443.669450 0.010514 0.010603
1311870443.700456 0.012896 0.012996
1311870443.732224 0.012747 0.012790
1311870443.768189 0.011838 0.011927
1311870443.800762 0.013312 0.013397
1311870443.832760 0.010248 0.010330
1311870443.868379 0.012539 0.012640
1311870443.900223 0.012717 0.012772
1311870443.936095 0.011336 0.011456
1311870443.968820 0.010476 0.010523
1311870444.000310 0.009431 0.009516
1311870444.036121 0.011479 0.011574
1311870444.068450 0.013182 0.013326
1311870444.100313 0.012016 0.012120
1311870444.136376 0.012108 0.012154
1311870444.168597 0.012674 0.012824
1311870444.200428 0.012068 0.012175
1311870444.236334 0.012115 0.012166
1311870444.268377 0.012192 0.012290
1311870444.300356 0.012440 0.012581
1311870444.336251 0.011643 0.011746
1311870444.368372 0.009270 0.009373
1311870444.400227 0.011708 0.011810
1311870444.436312 0.012141 0.012228
1311870444.468622 0.011988 0.012089
1311870444.500194 0.012246 0.012379
1311870444.536787 0.012585 0.012682
1311870444.568395 0.012997 0.013085
1311870444.602292 0.010236 0.010319
1311870444.636266 0.012752 0.012798
1311870444.668446 0.013246 0.013346
1311870444.701032 0.013033 0.013119
1311870444.736354 0.012256 0.012302
1311870444.768245 0.011965 0.012052
1311870444.800418 0.013557 0.013758
1311870444.836377 0.013137 0.013192
1311870444.868299 0.013292 0.013338
1311870444.900329 0.009981 0.010060
1311870444.936351 0.013552 0.013603
1311870444.968539 0.013857 0.014005
1311870445.000303 0.012456 0.012511
1311870445.036238 0.012618 0.012672
1311870445.068452 0.011384 0.011510
1311870445.100300 0.011926 0.011978
1311870445.136199 0.013159 0.013250
1311870445.168341 0.013339 0.013394
1311870445.200264 0.012355 0.012410
1311870445.236342 0.013311 0.013367
1311870445.268384 0.013294 0.013356
1311870445.300289 0.013125 0.013178
1311870445.336313 0.012805 0.012893
1311870445.368329 0.012857 0.012939
1311870445.400309 0.010086 0.010178
1311870445.436350 0.012828 0.012874
1311870445.468401 0.009927 0.010051
1311870445.500377 0.013013 0.013113
1311870445.540077 0.013713 0.013759
1311870445.568331 0.013013 0.013058
1311870445.600389 0.012094 0.012179
1311870445.636324 0.012747 0.012841
1311870445.668335 0.012157 0.012221
1311870445.700236 0.012539 0.012592
1311870445.736362 0.012785 0.012842
1311870445.768584 0.012140 0.012192
1311870445.800369 0.012468 0.012521
1311870445.836299 0.012709 0.012801
1311870445.868337 0.012264 0.012322
1311870445.900306 0.012476 0.012537
1311870445.936551 0.011168 0.011220
1311870445.968392 0.012312 0.012366
1311870446.000304 0.012823 0.012915
1311870446.036758 0.013851 0.013935
1311870446.068635 0.011966 0.012017
1311870446.100357 0.012703 0.012756
1311870446.136276 0.013140 0.013195
1311870446.168735 0.011234 0.011287
1311870446.200427 0.012265 0.012320
1311870446.236315 0.013202 0.013314
1311870446.268306 0.012512 0.012588
1311870446.301025 0.010738 0.010834
1311870446.336338 0.012781 0.012875
1311870446.368954 0.013375 0.013429
1311870446.400492 0.011882 0.011932
1311870446.436540 0.011910 0.011999
1311870446.468367 0.012609 0.012685
1311870446.500355 0.010686 0.010770
1311870446.536436 0.013646 0.013749
1311870446.568393 0.012582 0.012628
1311870446.601101 0.010769 0.010883
1311870446.637765 0.013014 0.013073
1311870446.668422 0.013371 0.013509
1311870446.700430 0.013088 0.013195
1311870446.736562 0.014026 0.014169
1311870446.768561 0.012693 0.012796
1311870446.800611 0.012924 0.013027
1311870446.839890 0.014211 0.014358
1311870446.868281 0.013178 0.013243
1311870446.900517 0.011867 0.011920
1311870446.938961 0.013940 0.014085
1311870446.968287 0.012856 0.012901
1311870447.000608 0.013567 0.013686
1311870447.036348 0.014087 0.014246
1311870447.069357 0.011942 0.012030
1311870447.100489 0.011810 0.011862
1311870447.136384 0.010757 0.010832
1311870447.168779 0.011179 0.011234
1311870447.200406 0.012148 0.012238
1311870447.236496 0.012557 0.012649
1311870447.268702 0.011246 0.011303
1311870447.300746 0.011372 0.011434
1311870447.337758 0.012268 0.012378
1311870447.368631 0.011747 0.011802
1311870447.402784 0.012187 0.012275
1311870447.436290 0.012384 0.012439
1311870447.468472 0.013200 0.013252
1311870447.505391 0.011751 0.011809
1311870447.538012 0.012056 0.012107
1311870447.568454 0.012991 0.013051
1311870447.600701 0.011017 0.011065
1311870447.636328 0.012950 0.013004
1311870447.668541 0.010475 0.010542
1311870447.702983 0.011903 0.011973
1311870447.736460 0.012532 0.012620
1311870447.768501 0.010049 0.010102
1311870447.803252 0.013479 0.013540
1311870447.836560 0.011880 0.011934
1311870447.868373 0.010406 0.010461
1311870447.903970 0.012168 0.012225
1311870447.936552 0.012238 0.012291
1311870447.968677 0.010944 0.011033
1311870448.003362 0.013400 0.013542
1311870448.036711 0.013569 0.013665
1311870448.068615 0.013509 0.013625
1311870448.101910 0.013976 0.014119
1311870448.136537 0.013708 0.013813
1311870448.168500 0.013478 0.013578
1311870448.203656 0.013964 0.014017
1311870448.236492 0.010804 0.010887
1311870448.268590 0.014681 0.014763
1311870448.302001 0.011607 0.011697
1311870448.336426 0.013500 0.013610
1311870448.368626 0.014481 0.014575
1311870448.404180 0.013671 0.013800
1311870448.436494 0.013901 0.014052
1311870448.469255 0.013166 0.013228
1311870448.501350 0.011130 0.011184
1311870448.536588 0.012087 0.012142
1311870448.570594 0.013075 0.013127
1311870448.600762 0.013636 0.013695
1311870448.636419 0.012739 0.012828
1311870448.669818 0.013507 0.013582
1311870448.700656 0.010984 0.011067
1311870448.736438 0.013777 0.013878
1311870448.771225 0.013559 0.013679
1311870448.801564 0.012411 0.012506
1311870448.836537 0.014210 0.014292
1311870448.869700 0.013611 0.013697
1311870448.900887 0.012944 0.013023
1311870448.936448 0.010673 0.010750
1311870448.969668 0.013631 0.013677
1311870449.001510 0.012860 0.012955
1311870449.036575 0.012319 0.012366
1311870449.071321 0.014239 0.014326
1311870449.100827 0.013297 0.013370
1311870449.136566 0.011882 0.011945
1311870449.171406 0.012400 0.012497
1311870449.200685 0.010888 0.010980
1311870449.236497 0.011255 0.011321
1311870449.273412 0.011396 0.011447
1311870449.300841 0.012059 0.012155
1311870449.338081 0.013971 0.014117
1311870449.371881 0.011488 0.011554
1311870449.402787 0.012368 0.012420
1311870449.436669 0.011396 0.011450
1311870449.469614 0.010143 0.010233
1311870449.501614 0.013019 0.013095
1311870449.536434 0.009819 0.009902
1311870449.569845 0.010131 0.010257
1311870449.601760 0.012721 0.012795
1311870449.639118 0.010288 0.010384
1311870449.668836 0.013748 0.013830
1311870449.701069 0.011273 0.011361
1311870449.736551 0.013316 0.013429
1311870449.770083 0.011593 0.011720
1311870449.803170 0.013567 0.013615
1311870449.837832 0.010828 0.010909
1311870449.870218 0.010442 0.010585
1311870449.901187 0.012962 0.013104
1311870449.936773 0.012701 0.012795
1311870449.970274 0.011296 0.011385
1311870450.000712 0.014103 0.014181
1311870450.039055 0.010206 0.010286
1311870450.069346 0.013579 0.013684
1311870450.100915 0.014051 0.014189
1311870450.136869 0.013590 0.013663
1311870450.170909 0.013625 0.013720
1311870450.202283 0.013938 0.014011
1311870450.236763 0.012274 0.012325
1311870450.269090 0.012268 0.012356
1311870450.301059 0.012285 0.012372
1311870450.336876 0.011779 0.011907
1311870450.369008 0.010840 0.010884
1311870450.401010 0.010882 0.010966
1311870450.437316 0.013403 0.013504
1311870450.469143 0.012455 0.012542
1311870450.501134 0.010741 0.010822
1311870450.538645 0.012979 0.013022
1311870450.569084 0.012634 0.012677
1311870450.601120 0.011475 0.011626
1311870450.637751 0.013725 0.013777
1311870450.670066 0.013130 0.013239
1311870450.701290 0.013116 0.013224
1311870450.737892 0.012525 0.012610
1311870450.769954 0.012398 0.012444
1311870450.804254 0.012479 0.012623
1311870450.840324 0.010928 0.011050
1311870450.869862 0.013070 0.013154
1311870450.901836 0.012717 0.012760
1311870450.937709 0.013253 0.013303
1311870450.972680 0.010479 0.010568
1311870451.001936 0.012403 0.012496
1311870451.039322 0.013695 0.013743
1311870451.069587 0.010989 0.011038
1311870451.100674 0.009736 0.009861
1311870451.139173 0.011117 0.011164
1311870451.170707 0.011740 0.011840
1311870451.200766 0.010866 0.010922
1311870451.241411 0.009573 0.009695
1311870451.269610 0.012835 0.012973
1311870451.300668 0.013774 0.013875
1311870451.337433 0.013524 0.013625
1311870451.373855 0.013177 0.013261
1311870451.400678 0.010659 0.010738
1311870451.440446 0.012250 0.012295
1311870451.470627 0.012937 0.012984
1311870451.500738 0.011293 0.011378
1311870451.537387 0.012244 0.012383
1311870451.569243 0.013078 0.013174
1311870451.600842 0.013602 0.013649
1311870451.640948 0.012642 0.012737
1311870451.669907 0.012834 0.012919
1311870451.700785 0.010842 0.010934
1311870451.738569 0.009639 0.009697
1311870451.770092 0.013839 0.013980
1311870451.800957 0.012898 0.012967
1311870451.843498 0.010819 0.010915
1311870451.871994 0.014036 0.014130
1311870451.900931 0.009727 0.009808
1311870451.938315 0.011510 0.011555
1311870451.973008 0.013773 0.013858
1311870452.000747 0.011488 0.011570
1311870452.038266 0.013569 0.013662
1311870452.072962 0.013437 0.013545
1311870452.100648 0.010368 0.010451
1311870452.137766 0.013042 0.013087
1311870452.171327 0.011218 0.011346
1311870452.200712 0.009457 0.009576
1311870452.238414 0.011258 0.011303
1311870452.270154 0.013412 0.013555
1311870452.300724 0.013258 0.013357
1311870452.338323 0.012201 0.012295
1311870452.368878 0.013086 0.013187
1311870452.400892 0.013008 0.013093
1311870452.437917 0.009576 0.009652
1311870452.468917 0.012180 0.012276
1311870452.500934 0.013080 0.013131
1311870452.540934 0.011454 0.011581
1311870452.569316 0.013381 0.013498
1311870452.600992 0.013455 0.013519
1311870452.645017 0.009327 0.009383
1311870452.669288 0.010187 0.010275
1311870452.700871 0.006037 0.006123
1311870452.739677 0.007609 0.007671
1311870452.768944 0.011794 0.011890
1311870452.800752 0.012321 0.012421
1311870452.837778 0.012438 0.012534
1311870452.868888 0.012077 0.012179
1311870452.900726 0.013379 0.013476
1311870452.938955 0.014038 0.014178
1311870452.968792 0.010539 0.010599
1311870453.000758 0.012285 0.012377
1311870453.040203 0.013160 0.013203
1311870453.068897 0.009473 0.009531
1311870453.106076 0.011248 0.011339
1311870453.137902 0.012495 0.012539
1311870453.169012 0.010491 0.010626
1311870453.208665 0.010838 0.010900
1311870453.239419 0.012388 0.012512
1311870453.269017 0.009773 0.009831
1311870453.305742 0.012716 0.012834
1311870453.340444 0.012877 0.012961
1311870453.368891 0.008275 0.008329
1311870453.408070 0.011167 0.011258
1311870453.437362 0.014585 0.014681
1311870453.468964 0.008720 0.008787
1311870453.508312 0.011745 0.011849
1311870453.536921 0.009738 0.009822
1311870453.568988 0.010470 0.010517
1311870453.609964 0.011203 0.011311
1311870453.636987 0.012627 0.012711
1311870453.668811 0.011185 0.011229
1311870453.708805 0.011215 0.011299
1311870453.736779 0.011466 0.011575
1311870453.768933 0.010525 0.010569
1311870453.808528 0.008489 0.008570
1311870453.836897 0.009520 0.009654
1311870453.868901 0.011030 0.011105
1311870453.905295 0.009370 0.009454
1311870453.936942 0.020478 0.020605
1311870453.969060 0.011518 0.011572
1311870454.006743 0.010925 0.011015
1311870454.036868 0.010394 0.010452
1311870454.069029 0.012930 0.013022
1311870454.108394 0.011496 0.011549
1311870454.137000 0.011546 0.011639
1311870454.168921 0.013029 0.013153
1311870454.208507 0.011232 0.011284
1311870454.236797 0.010333 0.010384
1311870454.269033 0.012044 0.012139
1311870454.308639 0.011413 0.011469
1311870454.336806 0.012643 0.012744
1311870454.369037 0.012132 0.012234
1311870454.408393 0.011804 0.011862
1311870454.436702 0.010718 0.010769
1311870454.468984 0.012756 0.012859
